"","SampleID_frp","OrganismCode","OrganismId","SampleID_key","VisitNo","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","Flagged_Data","QAQC.y","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","Visit.Date2","year","month","DateTime","Season","DepthSource2","DepthOfWater2","DepthOfWater3","DepthMeters","volume","rotations","rotation.final","rpm","ave_vol","FishId","TotalCatch","PlusCount","IDer","IdDate","PercentSampled","FishCatchNotes","EntryOrder","FishLength","FishWeight","Hai","FinsHai","SkinHai","EyesHai","ParasiteHai","GillsHai","DeformHai","TagYear","TagSerial","AdClip","Mortality","FishLengthComments","FishCode","Code_UCDAVIS","Code_YBFM","CommonName","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","length_count","fish4$SampleID_frp","fish4$CommonName","count_check","CPUEbySpp","CPUEbySpp2","tCPUE","PercentComp","fish5$SampleID_frp","fish5$CommonName"
"438","LAMOPE03-TULE-26JAN2023","967",436,12294,7294,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,NA,NA,"","08:49","",NA,NA,NA,38.133493,121.992418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," not paired. gps 5. patched another section along float line prior to this sample. depth was shallow; probably 1.4-1.7 avg to 1.5",NA,"true","Mudsucker","ED;SH;GP;KS","Tule Red","01/26/2023","TULE-CH-LG-NW","1=0-33% clouds",""," NE"," 2=ebb",12,8.2,10.74,804,7.4,86.4,0.6,1.23,15.8," 1=absent",2," Inside",NA," false"," ",2023-01-26,2023,1,"2023-01-26 08:49","Winter","",1.8,1.8,1.8,188.011143848666,NA,NA,NA,NA,14512,1,0,"","",NA,"",28305,60,NA,"true",0,0,0,0,0,0,NA,"","false","false","","SACPIK","SPM","SAPM","Sacramento Pikeminnow","Fish","grandis","Ptychocheilus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Sacramento Pikeminnow","Fish Larvae","Fish Larvae","fish","fish","Sacramento Pikeminnow",1,"LAMOPE03-TULE-26JAN2023","Sacramento Pikeminnow",0,53.1883365809913,53.1883365809913,372.318356066939,0.142857142857143,"LAMOPE03-TULE-26JAN2023","Sacramento Pikeminnow"
"439","LAMOPE03-TULE-26JAN2023","982",506,12294,7294,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,NA,NA,"","08:49","",NA,NA,NA,38.133493,121.992418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," not paired. gps 5. patched another section along float line prior to this sample. depth was shallow; probably 1.4-1.7 avg to 1.5",NA,"true","Mudsucker","ED;SH;GP;KS","Tule Red","01/26/2023","TULE-CH-LG-NW","1=0-33% clouds",""," NE"," 2=ebb",12,8.2,10.74,804,7.4,86.4,0.6,1.23,15.8," 1=absent",2," Inside",NA," false"," ",2023-01-26,2023,1,"2023-01-26 08:49","Winter","",1.8,1.8,1.8,188.011143848666,NA,NA,NA,NA,14513,1,0,"","",NA,"",28306,38,NA,"true",0,0,0,0,0,0,NA,"FRP23-509","false","false","collected in ETOH","THRSTI","STBK","TSS","Threespine Stickleback","Fish","aculeatus","Gasterosteus","Gasterosteidae","Gasterosteiformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Threespine Stickleback","Fish Larvae","Fish Larvae","fish","fish","Threespine Stickleback",1,"LAMOPE03-TULE-26JAN2023","Threespine Stickleback",0,53.1883365809913,53.1883365809913,372.318356066939,0.142857142857143,"LAMOPE03-TULE-26JAN2023","Threespine Stickleback"
"440","LAMOPE03-TULE-28FEB2023","197",315,12363,7343,"false","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",2.4,NA,NA,NA,"","09:05","",NA,NA,NA,38.121734,121.982853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%"," ",NA,""," gps 5; accuracy 2m. not paired.",NA,"true","Mudsucker","AC;DMC;ED;GU;GN","Tule Red","02/28/2023","TULE-CH-LG-SE","4=rain","1=wind 1-3 mph; scaley ripples"," SE"," 4=flood",18,7.4,11.55,4211,7.8,93.8,0.5,0.64,10.6," 1=absent",2," Inside",NA," false"," Guest: Leigh Sanders",2023-02-28,2023,2,"2023-02-28 09:05","Winter","",2.7,2.7,2.7,265.477555979498,NA,NA,NA,NA,14686,1,0,"","",NA,"",28501,82,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",1,"LAMOPE03-TULE-28FEB2023","Mississippi Silverside",0,37.6679676860227,37.6679676860227,37.6679676860227,1,"LAMOPE03-TULE-28FEB2023","Mississippi Silverside"
"441","LAMOPE03-TULE-28FEB2023","216",371,12363,7343,"false","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",2.4,NA,NA,NA,"","09:05","",NA,NA,NA,38.121734,121.982853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%"," ",NA,""," gps 5; accuracy 2m. not paired.",NA,"true","Mudsucker","AC;DMC;ED;GU;GN","Tule Red","02/28/2023","TULE-CH-LG-SE","4=rain","1=wind 1-3 mph; scaley ripples"," SE"," 4=flood",18,7.4,11.55,4211,7.8,93.8,0.5,0.64,10.6," 1=absent",2," Inside",NA," false"," Guest: Leigh Sanders",2023-02-28,2023,2,"2023-02-28 09:05","Winter","",2.7,2.7,2.7,265.477555979498,NA,NA,NA,NA,14687,1,1,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","MISSHR","MISSGRASS","SHRK","Grass Shrimp","Invertebrate","","Palaemonetes","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Palaemonetes",NA,"LAMOPE03-TULE-28FEB2023","Grass Shrimp",NA,37.6679676860227,0,37.6679676860227,0,"LAMOPE03-TULE-28FEB2023","Grass Shrimp"
"442","LAMOPE03-WING-16MAR2023","136",195,12455,7435,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",0.8,NA,NA,NA,"","09:00","",NA,NA,NA,38.214311,122.040556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%"," ",NA,""," gps 5. not paired. ",NA,"true","Mudsucker","AC;ED;AM;GP","Wings Landing","03/16/2023","WING-TP-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",14,11.4,7.93,921,7.6,90.5,0.85,1.85,28.5," 1=absent",1," Inside",NA," false"," ",2023-03-16,2023,3,"2023-03-16 09:00","Spring","",1.1,1.1,1.1,118.217730722742,NA,NA,NA,NA,14844,1,1,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","EXOPAL","EXOPAL","SHR","Siberian Prawn","Invertebrate","modestus","Exopalaemon","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",TRUE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Exopalaemon",NA,"LAMOPE03-WING-16MAR2023","Siberian Prawn",NA,84.589679897114,0,0,NA,"LAMOPE03-WING-16MAR2023","Siberian Prawn"
"443","LAMOPE03-WING-19JAN2023","177",400,12271,7267,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",0.8,NA,NA,NA,"","08:20","",NA,NA,NA,38.222538,122.041185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," gps 5; accuracy 2. not paired",NA,"true","Mudsucker","AC;ED;GP;KS","Wings Landing","01/19/2023","WING-TP-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," E"," 4=flood",12,8.9,9,1061,7.6,63.8,1.15,1.73,34.5," 1=absent",1," Inside",NA," false"," ",2023-01-19,2023,1,"2023-01-19 08:20","Winter","",1.1,1.1,1.1,118.217730722742,NA,NA,NA,NA,14413,1,0,"","",NA,"",28134,111,NA,"true",0,0,0,0,0,0,NA,"","false","false","","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin",1,"LAMOPE03-WING-19JAN2023","Prickly Sculpin",0,84.589679897114,84.589679897114,253.769039691342,0.333333333333333,"LAMOPE03-WING-19JAN2023","Prickly Sculpin"
"444","LAMOPE03-WING-19JAN2023","197",315,12271,7267,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",0.8,NA,NA,NA,"","08:20","",NA,NA,NA,38.222538,122.041185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," gps 5; accuracy 2. not paired",NA,"true","Mudsucker","AC;ED;GP;KS","Wings Landing","01/19/2023","WING-TP-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," E"," 4=flood",12,8.9,9,1061,7.6,63.8,1.15,1.73,34.5," 1=absent",1," Inside",NA," false"," ",2023-01-19,2023,1,"2023-01-19 08:20","Winter","",1.1,1.1,1.1,118.217730722742,NA,NA,NA,NA,14412,2,0,"","",NA,"",28132,70,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",2,"LAMOPE03-WING-19JAN2023","Mississippi Silverside",0,169.179359794228,169.179359794228,253.769039691342,0.666666666666667,"LAMOPE03-WING-19JAN2023","Mississippi Silverside"
"445","LAMOPE03-WINT-05APR2023","9999",345,12523,7483,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",2.2,NA,NA,NA,"","10:15","",NA,NA,NA,38.04245,121.84617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%"," ",NA,""," gps 5; accuracy 2m. not paired. rock with barnacles :)",NA,"true","Mudsucker","AC;ED;AM;GN","Winter Island","04/05/2023","WINT-BARGE","1=0-33% clouds","0=Calm; glassy"," NW"," 3=low slack",45,10.9,7.19,337,6.9,16.3,0.23,0.65,19.7," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 10:15","Spring","",2.5,2.5,2.5,249.455517634,NA,NA,NA,NA,14923,0,0,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","NOFISH","NOFISHCTCH","NONE","No Catch","Fish","","","","","","","","","","","",FALSE,"Present",NA,"No Catch","","","","","No Catch",NA,"LAMOPE03-WINT-05APR2023","No Catch",NA,0,0,0,NA,"LAMOPE03-WINT-05APR2023","No Catch"
"446","LAMOPE03-WINT-12JAN2023","9999",345,12255,7252,"true","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",3.6,NA,NA,NA,"","09:09","",NA,NA,NA,38.031796,121.842607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," gps 5; accuracy 2m. not paired. seine code 2 due to depth. repaired hole in net on cod end seam (~3in) after sample",NA,"true","Mudsucker","MA;AC;ED;GP","Winter Island","01/12/2023","WINT-CH-INT","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," SE"," 2=ebb",21,10.1,9.5,211,7.3,58.2,0.89,0.73,24.4," 1=absent",1," Inside",NA," false"," ",2023-01-12,2023,1,"2023-01-12 09:09","Winter","",3.9,3.9,3.9,332.7,NA,NA,NA,NA,14374,0,0,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","NOFISH","NOFISHCTCH","NONE","No Catch","Fish","","","","","","","","","","","",FALSE,"Present",NA,"No Catch","","","","","No Catch",NA,"LAMOPE03-WINT-12JAN2023","No Catch",NA,0,0,0,NA,"LAMOPE03-WINT-12JAN2023","No Catch"
"447","LAMOPE03-WINT-15MAR2023","9999",345,12391,7371,"true","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",2.6,NA,NA,NA,"","09:56","",NA,NA,NA,38.052002,121.854518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%"," ",NA,""," gps 5; accuracy 2m. not paired. channel was narrow",NA,"true","Mudsucker","DMC;ED;AM;KMP","Winter Island","03/15/2023","WINT-CH-INT","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 1=high slack",38,10.8,10.1,212,7.5,17.6,0.47,0.59,20.5," 1=absent",1," Inside",NA," false"," ",2023-03-15,2023,3,"2023-03-15 09:56","Spring","",2.9,2.9,2.9,280.81804009311,NA,NA,NA,NA,14766,0,0,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","NOFISH","NOFISHCTCH","NONE","No Catch","Fish","","","","","","","","","","","",FALSE,"Present",NA,"No Catch","","","","","No Catch",NA,"LAMOPE03-WINT-15MAR2023","No Catch",NA,0,0,0,NA,"LAMOPE03-WINT-15MAR2023","No Catch"
"448","LAMOPE03-WTIB-02MAR2023","9999",345,12376,7356,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1.6,NA,NA,NA,"","09:46","",NA,NA,NA,38.095792,121.586405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 1-33%"," ",NA,""," gps 5; accuracy 2m. not paired. ",NA,"true","Mudsucker","AC;DMC;ED;GU;AM","Webb Tract Island and Berms","03/02/2023","WTIB-CH-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",66,8.5,11.12,264,7.6,8.2,0.49,0.54,24.5," 1=absent",1," Outside",NA," false"," BA = BRIAN ARMSTRONG (GUEST)",2023-03-02,2023,3,"2023-03-02 09:46","Spring","",1.9,1.9,1.9,197.300077206198,NA,NA,NA,NA,14704,0,0,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","NOFISH","NOFISHCTCH","NONE","No Catch","Fish","","","","","","","","","","","",FALSE,"Present",NA,"No Catch","","","","","No Catch",NA,"LAMOPE03-WTIB-02MAR2023","No Catch",NA,0,0,0,NA,"LAMOPE03-WTIB-02MAR2023","No Catch"
"449","LAMOPE03-WTIB-12APR2023","9999",345,12758,7698,"true","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",8.5,NA,NA,NA,"","16:06","",NA,NA,NA,38.094831,121.591121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%"," ",NA,""," gps 6. accuracy 3m. paired. code 2 - depth. gps calculated 2023 sample inventory ed 9/11/23",NA,"true","Mudsucker","MA;ED;GU;AM","Webb Tract Island and Berms","04/12/2023","WTIB-CH-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",62,15.6,9.61,161,7.4,8.8,0.21,0.37,14.4," 1=absent",1," Outside",NA," false"," guest - alec strachan. ",2023-04-12,2023,4,"2023-04-12 16:06","Spring","",8.8,8.8,8.8,332.7,NA,NA,NA,NA,15066,0,0,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","NOFISH","NOFISHCTCH","NONE","No Catch","Fish","","","","","","","","","","","",FALSE,"Present",NA,"No Catch","","","","","No Catch",NA,"LAMOPE03-WTIB-12APR2023","No Catch",NA,0,0,0,NA,"LAMOPE03-WTIB-12APR2023","No Catch"
"450","LAMOPE04-BROA-05APR2023","9999",345,12524,7484,"true","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",4.7,NA,NA,NA,"","10:45","",NA,NA,NA,38.036832,121.842725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%"," ",NA,""," gps 5; accuracy 2m. not paired. code 2: depth",NA,"true","Mudsucker","AC;ED;AM;GN","Broad Slough","04/05/2023","BROA-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 2=ebb",46,12.3,10.01,175,7.4,17.2,0.19,0.5,14.7," 1=absent",2," Inside",NA," false"," ",2023-04-05,2023,4,"2023-04-05 10:45","Spring","",5,5,5,332.7,NA,NA,NA,NA,14924,0,0,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","NOFISH","NOFISHCTCH","NONE","No Catch","Fish","","","","","","","","","","","",FALSE,"Present",NA,"No Catch","","","","","No Catch",NA,"LAMOPE04-BROA-05APR2023","No Catch",NA,0,0,0,NA,"LAMOPE04-BROA-05APR2023","No Catch"
"451","LAMOPE04-BROW-12JAN2023","197",315,12257,7253,"true","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",1.4,NA,NA,NA,"","09:54","",NA,NA,NA,38.040131,121.858524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," gps 5; accuracy 3m. not paired. cod end 1/4 full of mud and detritus",NA,"true","Mudsucker","MA;AC;ED;GP","Browns Island","01/12/2023","BROW-TP","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," SE"," 2=ebb",43,9.9,6.72,1170,6.9,19.5,0.8,0.95,33.1," 1=absent",1," Inside",NA," false"," ",2023-01-12,2023,1,"2023-01-12 09:54","Winter","",1.7,1.7,1.7,178.551821933162,NA,NA,NA,NA,14376,6,0,"","",NA,"",28073,73,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",6,"LAMOPE04-BROW-12JAN2023","Mississippi Silverside",0,336.036895901629,336.036895901629,336.036895901629,1,"LAMOPE04-BROW-12JAN2023","Mississippi Silverside"
"452","LAMOPE04-BROW-12JAN2023","8",115,12257,7253,"true","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",1.4,NA,NA,NA,"","09:54","",NA,NA,NA,38.040131,121.858524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," gps 5; accuracy 3m. not paired. cod end 1/4 full of mud and detritus",NA,"true","Mudsucker","MA;AC;ED;GP","Browns Island","01/12/2023","BROW-TP","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," SE"," 2=ebb",43,9.9,6.72,1170,6.9,19.5,0.8,0.95,33.1," 1=absent",1," Inside",NA," false"," ",2023-01-12,2023,1,"2023-01-12 09:54","Winter","",1.7,1.7,1.7,178.551821933162,NA,NA,NA,NA,14375,1,1,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CORBIC","CORBICULA","","Corbicula","Fish","fluminea","Corbicula","Corbiculidae","Veneroida","Bivalvia","Mollusca","","","","","adult",FALSE,"Corbicula",NA,"","Bivalvia","Other","Bivalvia","Mollusca","Corbicula",NA,"LAMOPE04-BROW-12JAN2023","Corbicula",NA,56.0061493169381,0,336.036895901629,0,"LAMOPE04-BROW-12JAN2023","Corbicula"
"453","LAMOPE04-BROW-15MAR2023","197",315,12392,7372,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",2.4,NA,NA,NA,"","10:20","",NA,NA,NA,38.032635,121.857042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 1-33%"," ",NA,""," gps 5; accuracy 2m. not paired. ",NA,"true","Mudsucker","DMC;ED;AM;KMP","Browns Island","03/15/2023","BROW-EXT-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 2=ebb",38,11.3,10.12,214,7.5,16.4,0.43,0.67,22.4," 1=absent",1," Inside",NA," false"," ",2023-03-15,2023,3,"2023-03-15 10:20","Spring","",2.7,2.7,2.7,265.477555979498,NA,NA,NA,NA,14767,1,0,"","",NA,"",28752,49,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",1,"LAMOPE04-BROW-15MAR2023","Mississippi Silverside",0,37.6679676860227,37.6679676860227,37.6679676860227,1,"LAMOPE04-BROW-15MAR2023","Mississippi Silverside"
"454","LAMOPE04-CHIP-07DEC2022","983",510,12113,7114,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",2.5,NA,NA,NA,"","10:02","",NA,NA,NA,38.062776,121.910329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",1,NA," 0%"," ",NA,""," gps 5 accuracy 3m; paired n",NA,"true","Mudsucker","AC;ED;GN;GP","Chipps Island","12/07/2022","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",50,10,9.8,15106,7.6,10.3,0.2,0.33,8.3," 1=absent",2," Inside",NA," false"," ",2022-12-07,2022,12,"2022-12-07 10:02","Fall","",2.8,2.8,2.8,273.23299231529,NA,NA,NA,NA,14058,1,0,"","",NA,"",26328,83,NA,"true",0,0,0,0,0,0,NA,"","false","false","","TOPSME","TOP","","Topsmelt","Fish","affinis","Atherinopsidae","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Topsmelt","Fish Larvae","Fish Larvae","fish","fish","Topsmelt",1,"LAMOPE04-CHIP-07DEC2022","Topsmelt",0,36.5988013206721,36.5988013206721,36.5988013206721,1,"LAMOPE04-CHIP-07DEC2022","Topsmelt"
"455","LAMOPE04-FLYW-25MAY2023","197",315,13484,8082,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1.3,NA,NA,NA,"","11:24","",NA,NA,NA,38.360824,121.640907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%"," ",NA,""," depth from handheld. gps 6; accuracy 3m. not paired. hitch confirmed frp23-019",NA,"true","Mudsucker","DMC;ED;GU;AM","Flyway Farms","05/25/2023","FLYW-CH-ENTRANCE","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",32,21.4,5.91,568,7.7,18.8,0.26,0.9,18.6," 1=absent",2," Inside",NA," false"," ",2023-05-25,2023,5,"2023-05-25 11:24","Spring","Handheld depth finder",1.3,1.3,1.3,139.010648691434,NA,NA,NA,NA,15412,6,0,"","",NA,"",30173,87,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",6,"LAMOPE04-FLYW-25MAY2023","Mississippi Silverside",0,431.621610033516,431.621610033516,3237.16207525137,0.133333333333333,"LAMOPE04-FLYW-25MAY2023","Mississippi Silverside"
"456","LAMOPE04-FLYW-25MAY2023","920",80,13484,8082,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1.3,NA,NA,NA,"","11:24","",NA,NA,NA,38.360824,121.640907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","",3,NA," 0%"," ",NA,""," depth from handheld. gps 6; accuracy 3m. not paired. hitch confirmed frp23-019",NA,"true","Mudsucker","DMC;ED;GU;AM","Flyway Farms","05/25/2023","FLYW-CH-ENTRANCE","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",32,21.4,5.91,568,7.7,18.8,0.26,0.9,18.6," 1=absent",2," Inside",NA," false"," ",2023-05-25,2023,5,"2023-05-25 11:24","Spring","Handheld depth finder",1.3,1.3,1.3,139.010648691434,NA,NA,NA,NA,15413,1,0,"","",NA,"",30176,337,NA,"true",0,0,0,10,0,0,NA,"","false","false","","CHACAT","CCF","CHC","Channel Catfish","Fish","punctatus","Ictalurus","Ictaluridae","Siluriformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Channel Catfish","Fish Larvae","Fish Larvae","fish","fish","Channel Catfish",1,"LAMOPE04-FLYW-25MAY2023","Channel Catfish",0,71.936935005586,71.936935005586,3237.16207525137,0.0222222222222222,"LAMOPE04-FLYW-25MAY2023","Channel Catfish"
