"","SampleID_frp","OrganismCode","OrganismId","SampleID_key","VisitNo","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","Flagged_Data","QAQC.y","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","Visit.Date2","year","month","DateTime","Season","DepthSource2","DepthOfWater2","DepthOfWater3","DepthMeters","volume","rotations","rotation.final","rpm","FishId","TotalCatch","PlusCount","IDer","IdDate","PercentSampled","FishCatchNotes","EntryOrder","FishLength","FishWeight","Hai","FinsHai","SkinHai","EyesHai","ParasiteHai","GillsHai","DeformHai","TagYear","TagSerial","AdClip","Mortality","FishLengthComments","FishCode","Code_UCDAVIS","Code_YBFM","CommonName","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","length_count","fish4.SampleID_frp","fish4.CommonName","count_check","CPUEbySpp","CPUEbySpp2","tCPUE","PercentComp","fish5.SampleID_frp","fish5.CommonName","Legend2"
"1415","OTTTRA05-TULE-15JUN2023",974,469,13488,8085,"true","Trawl","OTTTRA",NA,"1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,6,NA,"","11:30","11:40",10,NA,NA,38.131077,121.990583,38.133972,121.994661,31510,386104,413572,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",1,NA," 0%"," Garmin 5",3,""," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-NW","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",16,19.4,8.92,273,7.8,110.5,0.78,1.89,7," 1=absent",2," Inside",NA," false"," STRBAS @555 hook and line at end coordinates.",2023-06-15,2023,6,"2023-06-15 11:30","Summer","",1.5,1.75,1.75,2029.67919,27468,27468,2746.8,15426,9,0,NA,NA,NA,"",30252,42,NA,"true",0,0,0,0,0,0,NA,"","false","false","","SPLITT","ST","SPLT","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail",9,"OTTTRA05-TULE-15JUN2023","Splittail",0,44.3419829317952,44.3419829317952,714.398613901146,0.0620689655172414,"OTTTRA05-TULE-15JUN2023","Splittail","Sacramento Splittail*"
"1416","OTTTRA05-TULE-15JUN2023",976,473,13488,8085,"true","Trawl","OTTTRA",NA,"1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,6,NA,"","11:30","11:40",10,NA,NA,38.131077,121.990583,38.133972,121.994661,31510,386104,413572,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",1,NA," 0%"," Garmin 5",3,""," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-NW","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",16,19.4,8.92,273,7.8,110.5,0.78,1.89,7," 1=absent",2," Inside",NA," false"," STRBAS @555 hook and line at end coordinates.",2023-06-15,2023,6,"2023-06-15 11:30","Summer","",1.5,1.75,1.75,2029.67919,27468,27468,2746.8,15427,13,0,NA,NA,NA,"",30264,39,NA,"true",0,0,0,0,0,0,NA,"","false","false","","STAFLO","SF","STF","Starry Flounder","Fish","stellatus","Platichthys","Pleuronectidae","Pleuronectiformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Starry Flounder","Fish Larvae","Fish Larvae","fish","fish","Starry Flounder",13,"OTTTRA05-TULE-15JUN2023","Starry Flounder",0,64.049530901482,64.049530901482,714.398613901146,0.0896551724137931,"OTTTRA05-TULE-15JUN2023","Starry Flounder","Starry Flounder*"
"1417","OTTTRA05-TULE-15JUN2023",982,506,13488,8085,"true","Trawl","OTTTRA",NA,"1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,6,NA,"","11:30","11:40",10,NA,NA,38.131077,121.990583,38.133972,121.994661,31510,386104,413572,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",1,NA," 0%"," Garmin 5",3,""," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-NW","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",16,19.4,8.92,273,7.8,110.5,0.78,1.89,7," 1=absent",2," Inside",NA," false"," STRBAS @555 hook and line at end coordinates.",2023-06-15,2023,6,"2023-06-15 11:30","Summer","",1.5,1.75,1.75,2029.67919,27468,27468,2746.8,15428,2,0,NA,NA,NA,"",30271,22,NA,"true",0,0,0,0,0,0,NA,"","false","false","","THRSTI","STBK","TSS","Threespine Stickleback","Fish","aculeatus","Gasterosteus","Gasterosteidae","Gasterosteiformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Threespine Stickleback","Fish Larvae","Fish Larvae","fish","fish","Threespine Stickleback",2,"OTTTRA05-TULE-15JUN2023","Threespine Stickleback",0,9.85377398484339,9.85377398484339,714.398613901146,0.0137931034482759,"OTTTRA05-TULE-15JUN2023","Threespine Stickleback","Threespine Stickleback*"
"1418","OTTTRA05-TULE-15JUN2023",994,535,13488,8085,"true","Trawl","OTTTRA",NA,"1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,6,NA,"","11:30","11:40",10,NA,NA,38.131077,121.990583,38.133972,121.994661,31510,386104,413572,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",1,NA," 0%"," Garmin 5",3,""," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-NW","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",16,19.4,8.92,273,7.8,110.5,0.78,1.89,7," 1=absent",2," Inside",NA," false"," STRBAS @555 hook and line at end coordinates.",2023-06-15,2023,6,"2023-06-15 11:30","Summer","",1.5,1.75,1.75,2029.67919,27468,27468,2746.8,15434,25,0,NA,NA,NA,"",30349,31,NA,"true",0,0,0,0,0,0,NA,"","false","false","","YELGOB","YFG","YFG","Yellowfin Goby","Fish","flavimanus","Acanthogobius","Oxudercidae","Gobiiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Yellowfin Goby","Fish Larvae","Fish Larvae","fish","fish","Yellowfin Goby",25,"OTTTRA05-TULE-15JUN2023","Yellowfin Goby",0,123.172174810542,123.172174810542,714.398613901146,0.172413793103448,"OTTTRA05-TULE-15JUN2023","Yellowfin Goby","Yellowfin Goby"
"1419","OTTTRA05-WINT-14JUN2023",110217,1381,13464,8062,"true","Trawl","OTTTRA",NA,"2. Partial twist; snag; or tear"," 2= against flow"," ",1,NA,4,NA,"","11:14","11:16",2.5,NA,NA,38.043134,121.848976,38.044155,121.84959,31510,269814,274924,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",1,NA," 67-100%"," Garmin 5",6,""," 2.5-minute trawl because of veg. seine code 2 : cod end 100% full; but not over 100%.",NA,"true","Kvichak","AC;ED;SH;AM","Winter Island","06/14/2023","WINT-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," W"," 4=flood",40,19.4,5.42,316,6.9,9.7,0.19,0.72,19.5," 1=absent",2," Inside",NA," false"," ",2023-06-14,2023,6,"2023-06-14 11:14","Summer","",1,1.25,1.25,377.590675,5110,5110,2044,15340,11,0,NA,NA,NA,"",29914,36,NA,"true",0,0,0,0,0,0,NA,"","false","false","","KILSPP","","KLF","Killifish spp.","Fish","","Lucania","Cyprinodontidae","Cyprinodontiformes","Osteichthyes","Chordata","Introduced","","","","adult",NA,"",NA,"Killifish spp.","","","","","",11,"OTTTRA05-WINT-14JUN2023","Killifish spp.",0,291.320753617657,291.320753617657,397.255573114987,0.733333333333333,"OTTTRA05-WINT-14JUN2023","Killifish spp.","Killifish spp."
"1420","OTTTRA05-WINT-14JUN2023",171,125,13464,8062,"true","Trawl","OTTTRA",NA,"2. Partial twist; snag; or tear"," 2= against flow"," ",1,NA,4,NA,"","11:14","11:16",2.5,NA,NA,38.043134,121.848976,38.044155,121.84959,31510,269814,274924,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",1,NA," 67-100%"," Garmin 5",6,""," 2.5-minute trawl because of veg. seine code 2 : cod end 100% full; but not over 100%.",NA,"true","Kvichak","AC;ED;SH;AM","Winter Island","06/14/2023","WINT-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," W"," 4=flood",40,19.4,5.42,316,6.9,9.7,0.19,0.72,19.5," 1=absent",2," Inside",NA," false"," ",2023-06-14,2023,6,"2023-06-14 11:14","Summer","",1,1.25,1.25,377.590675,5110,5110,2044,15342,3,3,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CRAYFI","RSC","","Crayfish","Fish","","Pacifastacus","Astacidae","Decapoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Crayfish",NA,"OTTTRA05-WINT-14JUN2023","Crayfish",NA,79.4511146229975,0,397.255573114987,0,"OTTTRA05-WINT-14JUN2023","Crayfish",""
"1421","OTTTRA05-WINT-14JUN2023",177,400,13464,8062,"true","Trawl","OTTTRA",NA,"2. Partial twist; snag; or tear"," 2= against flow"," ",1,NA,4,NA,"","11:14","11:16",2.5,NA,NA,38.043134,121.848976,38.044155,121.84959,31510,269814,274924,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",1,NA," 67-100%"," Garmin 5",6,""," 2.5-minute trawl because of veg. seine code 2 : cod end 100% full; but not over 100%.",NA,"true","Kvichak","AC;ED;SH;AM","Winter Island","06/14/2023","WINT-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," W"," 4=flood",40,19.4,5.42,316,6.9,9.7,0.19,0.72,19.5," 1=absent",2," Inside",NA," false"," ",2023-06-14,2023,6,"2023-06-14 11:14","Summer","",1,1.25,1.25,377.590675,5110,5110,2044,15341,1,0,NA,NA,NA,"",29921,62,NA,"true",0,0,0,0,0,0,NA,"","false","false","","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin",1,"OTTTRA05-WINT-14JUN2023","Prickly Sculpin",0,26.4837048743325,26.4837048743325,397.255573114987,0.0666666666666667,"OTTTRA05-WINT-14JUN2023","Prickly Sculpin","Prickly Sculpin*"
"1422","OTTTRA05-WINT-14JUN2023",985,523,13464,8062,"true","Trawl","OTTTRA",NA,"2. Partial twist; snag; or tear"," 2= against flow"," ",1,NA,4,NA,"","11:14","11:16",2.5,NA,NA,38.043134,121.848976,38.044155,121.84959,31510,269814,274924,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",1,NA," 67-100%"," Garmin 5",6,""," 2.5-minute trawl because of veg. seine code 2 : cod end 100% full; but not over 100%.",NA,"true","Kvichak","AC;ED;SH;AM","Winter Island","06/14/2023","WINT-UNK","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," W"," 4=flood",40,19.4,5.42,316,6.9,9.7,0.19,0.72,19.5," 1=absent",2," Inside",NA," false"," ",2023-06-14,2023,6,"2023-06-14 11:14","Summer","",1,1.25,1.25,377.590675,5110,5110,2044,15339,3,0,NA,NA,NA,"",29909,47,NA,"true",0,0,0,0,0,0,NA,"","false","false","","TULPER","TP","TP","Tule Perch","Fish","traski","Hysterocarpus","Embiotocidae","","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Tule Perch","Fish Larvae","Fish Larvae","fish","fish","Tule Perch",3,"OTTTRA05-WINT-14JUN2023","Tule Perch",0,79.4511146229975,79.4511146229975,397.255573114987,0.2,"OTTTRA05-WINT-14JUN2023","Tule Perch","Tule Perch*"
"1423","OTTTRA05-WTIB-30OCT2023",9999,345,13785,8345,"true","Trawl","OTTTRA",NA,"1. No twists; snags; or tears"," 3= unknown"," ",8.5,NA,NA,NA,"","12:51","13:01",10,NA,NA,38.09585,121.592363,38.094235,121.58814,31510,274704,290362,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",3,NA," 34-66%"," Garmin 5",NA,""," ",NA,"true","Kvichak","ED;DD;DH;SH","Webb Tract Island and Berms","10/30/2023","WTIB-CH-S","1=0-33% clouds","0=Calm; glassy"," NA"," 3=low slack",200,16.9,9.1,174,7.6,2.3,0.12,0.3,9.1," 1=absent",1," Outside",NA," false"," ",2023-10-30,2023,10,"2023-10-30 12:51","Fall","",8.5,8.75,8.75,1157.008765,15658,15658,1565.8,15666,0,0,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","NOFISH","NOFISHCTCH","NONE","No Catch","Fish","","","","","","","","","","","",FALSE,"Present",NA,"No Catch","","","","","No Catch",NA,"OTTTRA05-WTIB-30OCT2023","No Catch",NA,0,0,0,NA,"OTTTRA05-WTIB-30OCT2023","No Catch","No Catch"
"1424","OTTTRA06-BROW-09OCT2023",171,125,13686,8245,"true","Trawl","OTTTRA",NA,"1. No twists; snags; or tears"," 2= against flow"," ",4,NA,14,NA,"","12:04","12:06",2.5,NA,NA,38.040124,121.870183,38.041712,121.869975,31510,719684,729298,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",3,NA," 34-66%"," Garmin 5",6,""," same wq as previous - same site visit. 2.5 min trawl due to peat",NA,"true","Kvichak","ED;DH;SH;AM","Browns Island","10/09/2023","BROW-CH-MAIN","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",30,19.6,8.31,2860,7.6,22.5,0.22,0.49,5.8," 1=absent",2," Inside",NA," false"," ",2023-10-09,2023,10,"2023-10-09 12:04","Fall","",4,4.25,4.25,710.402495,9614,9614,3845.6,15603,2,2,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CRAYFI","RSC","","Crayfish","Fish","","Pacifastacus","Astacidae","Decapoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Crayfish",NA,"OTTTRA06-BROW-09OCT2023","Crayfish",NA,28.1530542766464,0,98.5356899682623,0,"OTTTRA06-BROW-09OCT2023","Crayfish",""
"1425","OTTTRA06-BROW-09OCT2023",177,400,13686,8245,"true","Trawl","OTTTRA",NA,"1. No twists; snags; or tears"," 2= against flow"," ",4,NA,14,NA,"","12:04","12:06",2.5,NA,NA,38.040124,121.870183,38.041712,121.869975,31510,719684,729298,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",3,NA," 34-66%"," Garmin 5",6,""," same wq as previous - same site visit. 2.5 min trawl due to peat",NA,"true","Kvichak","ED;DH;SH;AM","Browns Island","10/09/2023","BROW-CH-MAIN","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",30,19.6,8.31,2860,7.6,22.5,0.22,0.49,5.8," 1=absent",2," Inside",NA," false"," ",2023-10-09,2023,10,"2023-10-09 12:04","Fall","",4,4.25,4.25,710.402495,9614,9614,3845.6,15604,4,0,NA,NA,NA,"",30524,66,NA,"true",0,0,0,0,0,0,NA,"","false","false","","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin",4,"OTTTRA06-BROW-09OCT2023","Prickly Sculpin",0,56.3061085532927,56.3061085532927,98.5356899682623,0.571428571428571,"OTTTRA06-BROW-09OCT2023","Prickly Sculpin","Prickly Sculpin*"
"1426","OTTTRA06-BROW-09OCT2023",8,115,13686,8245,"true","Trawl","OTTTRA",NA,"1. No twists; snags; or tears"," 2= against flow"," ",4,NA,14,NA,"","12:04","12:06",2.5,NA,NA,38.040124,121.870183,38.041712,121.869975,31510,719684,729298,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",3,NA," 34-66%"," Garmin 5",6,""," same wq as previous - same site visit. 2.5 min trawl due to peat",NA,"true","Kvichak","ED;DH;SH;AM","Browns Island","10/09/2023","BROW-CH-MAIN","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",30,19.6,8.31,2860,7.6,22.5,0.22,0.49,5.8," 1=absent",2," Inside",NA," false"," ",2023-10-09,2023,10,"2023-10-09 12:04","Fall","",4,4.25,4.25,710.402495,9614,9614,3845.6,15602,39,39,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CORBIC","CORBICULA","","Corbicula","Fish","fluminea","Corbicula","Corbiculidae","Veneroida","Bivalvia","Mollusca","","","","","adult",FALSE,"Corbicula",NA,"","Bivalvia","Other","Bivalvia","Mollusca","Corbicula",NA,"OTTTRA06-BROW-09OCT2023","Corbicula",NA,548.984558394604,0,98.5356899682623,0,"OTTTRA06-BROW-09OCT2023","Corbicula",""
"1427","OTTTRA06-BROW-09OCT2023",936,226,13686,8245,"true","Trawl","OTTTRA",NA,"1. No twists; snags; or tears"," 2= against flow"," ",4,NA,14,NA,"","12:04","12:06",2.5,NA,NA,38.040124,121.870183,38.041712,121.869975,31510,719684,729298,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",3,NA," 34-66%"," Garmin 5",6,""," same wq as previous - same site visit. 2.5 min trawl due to peat",NA,"true","Kvichak","ED;DH;SH;AM","Browns Island","10/09/2023","BROW-CH-MAIN","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",30,19.6,8.31,2860,7.6,22.5,0.22,0.49,5.8," 1=absent",2," Inside",NA," false"," ",2023-10-09,2023,10,"2023-10-09 12:04","Fall","",4,4.25,4.25,710.402495,9614,9614,3845.6,15601,2,2,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","HARMUD","HARISSMC","","Harris Mud Crab","Invertebrate","harrisii","Rhithropanopeus","","Decapoda","Malacostraca","Arthropoda","Native","","","","",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","fish","fish","Harris Mud Crab",NA,"OTTTRA06-BROW-09OCT2023","Harris Mud Crab",NA,28.1530542766464,0,98.5356899682623,0,"OTTTRA06-BROW-09OCT2023","Harris Mud Crab",""
"1428","OTTTRA06-BROW-09OCT2023",970,449,13686,8245,"true","Trawl","OTTTRA",NA,"1. No twists; snags; or tears"," 2= against flow"," ",4,NA,14,NA,"","12:04","12:06",2.5,NA,NA,38.040124,121.870183,38.041712,121.869975,31510,719684,729298,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",3,NA," 34-66%"," Garmin 5",6,""," same wq as previous - same site visit. 2.5 min trawl due to peat",NA,"true","Kvichak","ED;DH;SH;AM","Browns Island","10/09/2023","BROW-CH-MAIN","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",30,19.6,8.31,2860,7.6,22.5,0.22,0.49,5.8," 1=absent",2," Inside",NA," false"," ",2023-10-09,2023,10,"2023-10-09 12:04","Fall","",4,4.25,4.25,710.402495,9614,9614,3845.6,15605,2,0,NA,NA,NA,"",30528,68,NA,"true",0,0,0,0,0,0,NA,"","false","false","","SHIGOB","SG","SHM","Shimofuri Goby","Fish","bifasciatus","Tridentiger","Oxudercidae","Gobiiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Shimofuri Goby","Fish Larvae","Fish Larvae","fish","fish","Shimofuri Goby",2,"OTTTRA06-BROW-09OCT2023","Shimofuri Goby",0,28.1530542766464,28.1530542766464,98.5356899682623,0.285714285714286,"OTTTRA06-BROW-09OCT2023","Shimofuri Goby","Shimofuri Goby"
"1429","OTTTRA06-BROW-09OCT2023",985,523,13686,8245,"true","Trawl","OTTTRA",NA,"1. No twists; snags; or tears"," 2= against flow"," ",4,NA,14,NA,"","12:04","12:06",2.5,NA,NA,38.040124,121.870183,38.041712,121.869975,31510,719684,729298,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",3,NA," 34-66%"," Garmin 5",6,""," same wq as previous - same site visit. 2.5 min trawl due to peat",NA,"true","Kvichak","ED;DH;SH;AM","Browns Island","10/09/2023","BROW-CH-MAIN","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",30,19.6,8.31,2860,7.6,22.5,0.22,0.49,5.8," 1=absent",2," Inside",NA," false"," ",2023-10-09,2023,10,"2023-10-09 12:04","Fall","",4,4.25,4.25,710.402495,9614,9614,3845.6,15600,1,0,NA,NA,NA,"",30523,108,NA,"true",0,0,0,0,0,0,NA,"","false","false","","TULPER","TP","TP","Tule Perch","Fish","traski","Hysterocarpus","Embiotocidae","","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Tule Perch","Fish Larvae","Fish Larvae","fish","fish","Tule Perch",1,"OTTTRA06-BROW-09OCT2023","Tule Perch",0,14.0765271383232,14.0765271383232,98.5356899682623,0.142857142857143,"OTTTRA06-BROW-09OCT2023","Tule Perch","Tule Perch*"
"1430","OTTTRA06-BROW-13JUN2023",9999,345,13454,8051,"true","Trawl","OTTTRA",NA,"1. No twists; snags; or tears"," 2= against flow"," ",3,NA,12,NA,"","10:39","11:05",5,NA,NA,38.03952,121.86522,38.04179,121.86998,31510,113064,129788,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",1,NA," 0%"," ",NA,""," gps from phone. trawl lasted 5 minutes. seine code 1",NA,"true","Kvichak","AC;ED;SH;SS","Browns Island","06/13/2023","BROW-CH-MAIN","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",45,18.6,8.07,190,7.3,13.6,0.27,0.68,10.6," 1=absent",2," Inside",NA," false"," ",2023-06-13,2023,6,"2023-06-13 10:39","Summer","",3,3.25,3.25,1235.77817,16724,16724,3344.8,15296,0,0,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","NOFISH","NOFISHCTCH","NONE","No Catch","Fish","","","","","","","","","","","",FALSE,"Present",NA,"No Catch","","","","","No Catch",NA,"OTTTRA06-BROW-13JUN2023","No Catch",NA,0,0,0,NA,"OTTTRA06-BROW-13JUN2023","No Catch","No Catch"
"1431","OTTTRA06-CHIP-10OCT2023",8,115,13726,8286,"true","Trawl","OTTTRA",NA,"1. No twists; snags; or tears"," 2= against flow"," ",1.8,NA,8,NA,"","13:07","13:17",10,NA,NA,38.061341,121.909552,38.066589,121.912609,31510,926350,959251,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",3,NA," 1-33%"," Garmin 5",6,""," 3rd repeated trawl area. serpentine tow",NA,"true","Kvichak","DMC;ED;SH;AM","Chipps Island","10/10/2023","CHIP-UNK","2=33-66% clouds","2= wind 4-7 mph; small wavelets"," NW"," 4=flood",27,19.4,8.54,8847,7.8,25.1,0.21,0.51,7.1," 1=absent",2," Inside",NA," false"," ",2023-10-10,2023,10,"2023-10-10 13:07","Fall","",1.8,2.05,2.05,2431.1371425,32901,32901,3290.1,15653,1,1,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CORBIC","CORBICULA","","Corbicula","Fish","fluminea","Corbicula","Corbiculidae","Veneroida","Bivalvia","Mollusca","","","","","adult",FALSE,"Corbicula",NA,"","Bivalvia","Other","Bivalvia","Mollusca","Corbicula",NA,"OTTTRA06-CHIP-10OCT2023","Corbicula",NA,4.11330147739701,0,32.9064118191761,0,"OTTTRA06-CHIP-10OCT2023","Corbicula",""
"1432","OTTTRA06-CHIP-10OCT2023",943,300,13726,8286,"true","Trawl","OTTTRA",NA,"1. No twists; snags; or tears"," 2= against flow"," ",1.8,NA,8,NA,"","13:07","13:17",10,NA,NA,38.061341,121.909552,38.066589,121.912609,31510,926350,959251,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," ",NA,"1.Boat",3,NA," 1-33%"," Garmin 5",6,""," 3rd repeated trawl area. serpentine tow",NA,"true","Kvichak","DMC;ED;SH;AM","Chipps Island","10/10/2023","CHIP-UNK","2=33-66% clouds","2= wind 4-7 mph; small wavelets"," NW"," 4=flood",27,19.4,8.54,8847,7.8,25.1,0.21,0.51,7.1," 1=absent",2," Inside",NA," false"," ",2023-10-10,2023,10,"2023-10-10 13:07","Fall","",1.8,2.05,2.05,2431.1371425,32901,32901,3290.1,15652,33,33,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","MAEOTI","MAEOTIAS","","Maeotias","Fish","","Maeotias","Olindiidae","Limnomedusae","Hydrozoa","Cnidaria","Introduced","","","","",FALSE,"Present",NA,"","Jellyfish","Jellyfish","Jellyfish","Jellyfish","Maeotias",NA,"OTTTRA06-CHIP-10OCT2023","Maeotias",NA,135.738948754101,0,32.9064118191761,0,"OTTTRA06-CHIP-10OCT2023","Maeotias",""
