"","SampleID_key","SampleID_frp","CommonName","VisitNo","subsample","Count","AdjCount","fixedLatStart","fixedLatEnd","fixedLongStart","fixedLongEnd","newLocation","newStation","DepthOfSample","DepthOfWater","GearTypeAbbreviation","LAB_NAME","Date","effort","CPUE","OrganismID"
"1339",13607,"MAC12-LIBE-17AUG2023","Fluminicola",8164,6.25,6,96,38.284381,38.286479,-121.668544,-121.670126,"Liberty Island","LIBE-UNK",NA,1.1,"MAC","FRP",2023-08-17,60.2524275836332,1.5932967989837,200
"1340",13607,"MAC12-LIBE-17AUG2023","Planorbella",8164,6.25,1,16,38.284381,38.286479,-121.668544,-121.670126,"Liberty Island","LIBE-UNK",NA,1.1,"MAC","FRP",2023-08-17,60.2524275836332,0.265549466497284,388
"1341",13607,"MAC12-LIBE-17AUG2023","Snail Eggs",8164,6.25,6,96,38.284381,38.286479,-121.668544,-121.670126,"Liberty Island","LIBE-UNK",NA,1.1,"MAC","FRP",2023-08-17,60.2524275836332,1.5932967989837,464
"1342",13607,"MAC12-LIBE-17AUG2023","Hydra",8164,6.25,3,48,38.284381,38.286479,-121.668544,-121.670126,"Liberty Island","LIBE-UNK",NA,1.1,"MAC","FRP",2023-08-17,60.2524275836332,0.796648399491851,238
"1343",13607,"MAC12-LIBE-17AUG2023","Prickly Sculpin",8164,100,1,1,38.284381,38.286479,-121.668544,-121.670126,"Liberty Island","LIBE-UNK",NA,1.1,"MAC","FRP",2023-08-17,60.2524275836332,0.0165968416560802,400
"1344",13607,"MAC12-LIBE-17AUG2023","Chironomid larvae",8164,6.25,2,32,38.284381,38.286479,-121.668544,-121.670126,"Liberty Island","LIBE-UNK",NA,1.1,"MAC","FRP",2023-08-17,60.2524275836332,0.531098932994567,82
"1345",14108,"MAC12-LOWE-06NOV2023","Diptera pupae",8586,100,2,2,38.350746,38.355008,-121.661794,-121.659771,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.5,"MAC","FRP",2023-11-06,95.3886842855697,0.0209668475352119,167
"1346",14108,"MAC12-LOWE-06NOV2023","Mite",8586,100,1,1,38.350746,38.355008,-121.661794,-121.659771,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.5,"MAC","FRP",2023-11-06,95.3886842855697,0.0104834237676059,316
"1347",14108,"MAC12-LOWE-06NOV2023","Collembola",8586,100,4,4,38.350746,38.355008,-121.661794,-121.659771,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.5,"MAC","FRP",2023-11-06,95.3886842855697,0.0419336950704237,108
"1348",14108,"MAC12-LOWE-06NOV2023","Hydra",8586,100,2,2,38.350746,38.355008,-121.661794,-121.659771,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.5,"MAC","FRP",2023-11-06,95.3886842855697,0.0209668475352119,238
"1349",14108,"MAC12-LOWE-06NOV2023","Mesoveliidae",8586,100,2,2,38.350746,38.355008,-121.661794,-121.659771,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.5,"MAC","FRP",2023-11-06,95.3886842855697,0.0209668475352119,312
"1350",14108,"MAC12-LOWE-06NOV2023","Diptera adult",8586,100,10,10,38.350746,38.355008,-121.661794,-121.659771,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.5,"MAC","FRP",2023-11-06,95.3886842855697,0.104834237676059,165
"1351",14108,"MAC12-LOWE-06NOV2023","Hyalella",8586,100,1,1,38.350746,38.355008,-121.661794,-121.659771,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.5,"MAC","FRP",2023-11-06,95.3886842855697,0.0104834237676059,237
"1352",14108,"MAC12-LOWE-06NOV2023","Hymenoptera adult UNID",8586,100,1,1,38.350746,38.355008,-121.661794,-121.659771,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.5,"MAC","FRP",2023-11-06,95.3886842855697,0.0104834237676059,249
"1353",14108,"MAC12-LOWE-06NOV2023","Physa",8586,100,2,2,38.350746,38.355008,-121.661794,-121.659771,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.5,"MAC","FRP",2023-11-06,95.3886842855697,0.0209668475352119,382
"1354",14108,"MAC12-LOWE-06NOV2023","Chironomid larvae",8586,100,1,1,38.350746,38.355008,-121.661794,-121.659771,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.5,"MAC","FRP",2023-11-06,95.3886842855697,0.0104834237676059,82
"1355",14108,"MAC12-LOWE-06NOV2023","Aphididae adult",8586,100,1,1,38.350746,38.355008,-121.661794,-121.659771,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.5,"MAC","FRP",2023-11-06,95.3886842855697,0.0104834237676059,28
"1356",14108,"MAC12-LOWE-06NOV2023","Dytiscidae adult",8586,100,1,1,38.350746,38.355008,-121.661794,-121.659771,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.5,"MAC","FRP",2023-11-06,95.3886842855697,0.0104834237676059,169
"1357",14108,"MAC12-LOWE-06NOV2023","Spider",8586,100,1,1,38.350746,38.355008,-121.661794,-121.659771,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.5,"MAC","FRP",2023-11-06,95.3886842855697,0.0104834237676059,468
"1358",13089,"MAC12-LOWE-09MAY2023","z_old_Aphididae",7871,100,2,2,38.35116933,38.35323933,-121.659876,-121.655946,"Lower Yolo Ranch","LOWE-CH-NE",NA,2.2,"MAC","FRP",2023-05-09,120.985017257652,0.0165309725562196,27
"1359",13089,"MAC12-LOWE-09MAY2023","Corophiid Juvenile",7871,100,1,1,38.35116933,38.35323933,-121.659876,-121.655946,"Lower Yolo Ranch","LOWE-CH-NE",NA,2.2,"MAC","FRP",2023-05-09,120.985017257652,0.00826548627810982,117
"1360",13089,"MAC12-LOWE-09MAY2023","Diptera adult",7871,100,6,6,38.35116933,38.35323933,-121.659876,-121.655946,"Lower Yolo Ranch","LOWE-CH-NE",NA,2.2,"MAC","FRP",2023-05-09,120.985017257652,0.0495929176686589,165
"1361",13089,"MAC12-LOWE-09MAY2023","Splittail",7871,100,2,2,38.35116933,38.35323933,-121.659876,-121.655946,"Lower Yolo Ranch","LOWE-CH-NE",NA,2.2,"MAC","FRP",2023-05-09,120.985017257652,0.0165309725562196,469
"1362",13089,"MAC12-LOWE-09MAY2023","Hydra",7871,100,8,8,38.35116933,38.35323933,-121.659876,-121.655946,"Lower Yolo Ranch","LOWE-CH-NE",NA,2.2,"MAC","FRP",2023-05-09,120.985017257652,0.0661238902248786,238
"1363",13089,"MAC12-LOWE-09MAY2023","Hymenoptera adult UNID",7871,100,1,1,38.35116933,38.35323933,-121.659876,-121.655946,"Lower Yolo Ranch","LOWE-CH-NE",NA,2.2,"MAC","FRP",2023-05-09,120.985017257652,0.00826548627810982,249
"1364",13089,"MAC12-LOWE-09MAY2023","Prickly Sculpin",7871,100,2,2,38.35116933,38.35323933,-121.659876,-121.655946,"Lower Yolo Ranch","LOWE-CH-NE",NA,2.2,"MAC","FRP",2023-05-09,120.985017257652,0.0165309725562196,400
"1365",13089,"MAC12-LOWE-09MAY2023","Mississippi Silverside",7871,100,5,5,38.35116933,38.35323933,-121.659876,-121.655946,"Lower Yolo Ranch","LOWE-CH-NE",NA,2.2,"MAC","FRP",2023-05-09,120.985017257652,0.0413274313905491,315
"1366",13089,"MAC12-LOWE-09MAY2023","Collembola",7871,100,1,1,38.35116933,38.35323933,-121.659876,-121.655946,"Lower Yolo Ranch","LOWE-CH-NE",NA,2.2,"MAC","FRP",2023-05-09,120.985017257652,0.00826548627810982,108
"1367",13089,"MAC12-LOWE-09MAY2023","Hydrobiidae",7871,100,1,1,38.35116933,38.35323933,-121.659876,-121.655946,"Lower Yolo Ranch","LOWE-CH-NE",NA,2.2,"MAC","FRP",2023-05-09,120.985017257652,0.00826548627810982,240
"1368",13089,"MAC12-LOWE-09MAY2023","Corixidae",7871,100,1,1,38.35116933,38.35323933,-121.659876,-121.655946,"Lower Yolo Ranch","LOWE-CH-NE",NA,2.2,"MAC","FRP",2023-05-09,120.985017257652,0.00826548627810982,116
"1369",13089,"MAC12-LOWE-09MAY2023","Americorophium spinicorne",7871,100,1,1,38.35116933,38.35323933,-121.659876,-121.655946,"Lower Yolo Ranch","LOWE-CH-NE",NA,2.2,"MAC","FRP",2023-05-09,120.985017257652,0.00826548627810982,16
"1370",13089,"MAC12-LOWE-09MAY2023","Centrarchidae UNID",7871,100,4,4,38.35116933,38.35323933,-121.659876,-121.655946,"Lower Yolo Ranch","LOWE-CH-NE",NA,2.2,"MAC","FRP",2023-05-09,120.985017257652,0.0330619451124393,1001
"1371",13633,"MAC12-LOWE-16AUG2023","Gammarus",8206,100,2,2,38.350597,38.352202,-121.660899,-121.658744,"Lower Yolo Ranch","LOWE-CH-NE",NA,1.5,"MAC","FRP",2023-08-16,90.2018784081101,0.0221724872618637,206
"1372",13633,"MAC12-LOWE-16AUG2023","Gyraulus",8206,100,16,16,38.350597,38.352202,-121.660899,-121.658744,"Lower Yolo Ranch","LOWE-CH-NE",NA,1.5,"MAC","FRP",2023-08-16,90.2018784081101,0.17737989809491,218
"1373",13633,"MAC12-LOWE-16AUG2023","Planaria",8206,100,11,11,38.350597,38.352202,-121.660899,-121.658744,"Lower Yolo Ranch","LOWE-CH-NE",NA,1.5,"MAC","FRP",2023-08-16,90.2018784081101,0.12194867994025,386
"1374",13633,"MAC12-LOWE-16AUG2023","Decapod larvae unid",8206,100,4,4,38.350597,38.352202,-121.660899,-121.658744,"Lower Yolo Ranch","LOWE-CH-NE",NA,1.5,"MAC","FRP",2023-08-16,90.2018784081101,0.0443449745237274,1201
"1375",13633,"MAC12-LOWE-16AUG2023","Coenagrionidae larvae",8206,100,2,2,38.350597,38.352202,-121.660899,-121.658744,"Lower Yolo Ranch","LOWE-CH-NE",NA,1.5,"MAC","FRP",2023-08-16,90.2018784081101,0.0221724872618637,105
"1376",13633,"MAC12-LOWE-16AUG2023","Diptera pupae",8206,100,4,4,38.350597,38.352202,-121.660899,-121.658744,"Lower Yolo Ranch","LOWE-CH-NE",NA,1.5,"MAC","FRP",2023-08-16,90.2018784081101,0.0443449745237274,167
"1377",13633,"MAC12-LOWE-16AUG2023","Hyalella",8206,100,2,2,38.350597,38.352202,-121.660899,-121.658744,"Lower Yolo Ranch","LOWE-CH-NE",NA,1.5,"MAC","FRP",2023-08-16,90.2018784081101,0.0221724872618637,237
"1378",13633,"MAC12-LOWE-16AUG2023","Mite",8206,100,3,3,38.350597,38.352202,-121.660899,-121.658744,"Lower Yolo Ranch","LOWE-CH-NE",NA,1.5,"MAC","FRP",2023-08-16,90.2018784081101,0.0332587308927956,316
"1379",13633,"MAC12-LOWE-16AUG2023","Oligochaete",8206,100,68,68,38.350597,38.352202,-121.660899,-121.658744,"Lower Yolo Ranch","LOWE-CH-NE",NA,1.5,"MAC","FRP",2023-08-16,90.2018784081101,0.753864566903366,357
"1380",13633,"MAC12-LOWE-16AUG2023","Gammarid juvenile",8206,100,10,10,38.350597,38.352202,-121.660899,-121.658744,"Lower Yolo Ranch","LOWE-CH-NE",NA,1.5,"MAC","FRP",2023-08-16,90.2018784081101,0.110862436309319,205
"1381",13633,"MAC12-LOWE-16AUG2023","Diptera adult",8206,100,1,1,38.350597,38.352202,-121.660899,-121.658744,"Lower Yolo Ranch","LOWE-CH-NE",NA,1.5,"MAC","FRP",2023-08-16,90.2018784081101,0.0110862436309319,165
"1382",13633,"MAC12-LOWE-16AUG2023","Hydra",8206,100,4,4,38.350597,38.352202,-121.660899,-121.658744,"Lower Yolo Ranch","LOWE-CH-NE",NA,1.5,"MAC","FRP",2023-08-16,90.2018784081101,0.0443449745237274,238
"1383",13633,"MAC12-LOWE-16AUG2023","Hydrobiidae",8206,100,1,1,38.350597,38.352202,-121.660899,-121.658744,"Lower Yolo Ranch","LOWE-CH-NE",NA,1.5,"MAC","FRP",2023-08-16,90.2018784081101,0.0110862436309319,240
"1384",13633,"MAC12-LOWE-16AUG2023","Nematode",8206,100,1,1,38.350597,38.352202,-121.660899,-121.658744,"Lower Yolo Ranch","LOWE-CH-NE",NA,1.5,"MAC","FRP",2023-08-16,90.2018784081101,0.0110862436309319,338
"1385",13316,"MAC12-MINE-27APR2023","Hyalella",7941,100,1,1,38.24078133,38.24372733,-121.665007,-121.663824,"Miner Slough","MINE-SPUR-S",NA,2.5,"MAC","FRP",2023-04-27,84.3185736742673,0.0118597831583717,237
"1386",13316,"MAC12-MINE-27APR2023","Striped Bass",7941,100,11,11,38.24078133,38.24372733,-121.665007,-121.663824,"Miner Slough","MINE-SPUR-S",NA,2.5,"MAC","FRP",2023-04-27,84.3185736742673,0.130457614742089,480
"1387",13316,"MAC12-MINE-27APR2023","Physa",7941,100,1,1,38.24078133,38.24372733,-121.665007,-121.663824,"Miner Slough","MINE-SPUR-S",NA,2.5,"MAC","FRP",2023-04-27,84.3185736742673,0.0118597831583717,382
"1388",13316,"MAC12-MINE-27APR2023","Diptera adult",7941,100,2,2,38.24078133,38.24372733,-121.665007,-121.663824,"Miner Slough","MINE-SPUR-S",NA,2.5,"MAC","FRP",2023-04-27,84.3185736742673,0.0237195663167434,165
"1389",13316,"MAC12-MINE-27APR2023","Bigscale Logperch",7941,100,1,1,38.24078133,38.24372733,-121.665007,-121.663824,"Miner Slough","MINE-SPUR-S",NA,2.5,"MAC","FRP",2023-04-27,84.3185736742673,0.0118597831583717,47
"1390",13316,"MAC12-MINE-27APR2023","Trichoptera adult",7941,100,1,1,38.24078133,38.24372733,-121.665007,-121.663824,"Miner Slough","MINE-SPUR-S",NA,2.5,"MAC","FRP",2023-04-27,84.3185736742673,0.0118597831583717,518
"1391",13316,"MAC12-MINE-27APR2023","Crangonyx",7941,100,1,1,38.24078133,38.24372733,-121.665007,-121.663824,"Miner Slough","MINE-SPUR-S",NA,2.5,"MAC","FRP",2023-04-27,84.3185736742673,0.0118597831583717,123
"1392",12906,"MAC12-PROS-10MAY2023","Corixidae",7818,100,18,18,38.24621,38.251992,-121.660371,-121.661586,"Prospect Island","PROS-S",NA,1.2,"MAC","FRP",2023-05-10,116.457774691161,0.154562458777311,116
"1393",12906,"MAC12-PROS-10MAY2023","Diptera pupae",7818,100,4,4,38.24621,38.251992,-121.660371,-121.661586,"Prospect Island","PROS-S",NA,1.2,"MAC","FRP",2023-05-10,116.457774691161,0.0343472130616248,167
"1394",12906,"MAC12-PROS-10MAY2023","Noteridae adult",7818,100,2,2,38.24621,38.251992,-121.660371,-121.661586,"Prospect Island","PROS-S",NA,1.2,"MAC","FRP",2023-05-10,116.457774691161,0.0171736065308124,347
"1395",12906,"MAC12-PROS-10MAY2023","Limpet",7818,100,1,1,38.24621,38.251992,-121.660371,-121.661586,"Prospect Island","PROS-S",NA,1.2,"MAC","FRP",2023-05-10,116.457774691161,0.00858680326540619,293
"1396",12906,"MAC12-PROS-10MAY2023","Hyalella",7818,100,26,26,38.24621,38.251992,-121.660371,-121.661586,"Prospect Island","PROS-S",NA,1.2,"MAC","FRP",2023-05-10,116.457774691161,0.223256884900561,237
"1397",12906,"MAC12-PROS-10MAY2023","Hydroptilidae Pupae Caddisfly",7818,100,1,1,38.24621,38.251992,-121.660371,-121.661586,"Prospect Island","PROS-S",NA,1.2,"MAC","FRP",2023-05-10,116.457774691161,0.00858680326540619,246
"1398",12906,"MAC12-PROS-10MAY2023","Ceratopogonidae larvae",7818,100,1,1,38.24621,38.251992,-121.660371,-121.661586,"Prospect Island","PROS-S",NA,1.2,"MAC","FRP",2023-05-10,116.457774691161,0.00858680326540619,76
"1399",12906,"MAC12-PROS-10MAY2023","Fish larvae",7818,100,118,118,38.24621,38.251992,-121.660371,-121.661586,"Prospect Island","PROS-S",NA,1.2,"MAC","FRP",2023-05-10,116.457774691161,1.01324278531793,198
"1400",12906,"MAC12-PROS-10MAY2023","Gyraulus",7818,100,28,28,38.24621,38.251992,-121.660371,-121.661586,"Prospect Island","PROS-S",NA,1.2,"MAC","FRP",2023-05-10,116.457774691161,0.240430491431373,218
"1401",12906,"MAC12-PROS-10MAY2023","Eggs UNID",7818,100,21,21,38.24621,38.251992,-121.660371,-121.661586,"Prospect Island","PROS-S",NA,1.2,"MAC","FRP",2023-05-10,116.457774691161,0.18032286857353,173
"1402",12906,"MAC12-PROS-10MAY2023","Chironomid larvae",7818,100,13,13,38.24621,38.251992,-121.660371,-121.661586,"Prospect Island","PROS-S",NA,1.2,"MAC","FRP",2023-05-10,116.457774691161,0.11162844245028,82
"1403",12906,"MAC12-PROS-10MAY2023","Oligochaete",7818,100,63,63,38.24621,38.251992,-121.660371,-121.661586,"Prospect Island","PROS-S",NA,1.2,"MAC","FRP",2023-05-10,116.457774691161,0.54096860572059,357
"1404",12906,"MAC12-PROS-10MAY2023","Physa",7818,100,3,3,38.24621,38.251992,-121.660371,-121.661586,"Prospect Island","PROS-S",NA,1.2,"MAC","FRP",2023-05-10,116.457774691161,0.0257604097962186,382
"1405",12906,"MAC12-PROS-10MAY2023","Mite",7818,100,3,3,38.24621,38.251992,-121.660371,-121.661586,"Prospect Island","PROS-S",NA,1.2,"MAC","FRP",2023-05-10,116.457774691161,0.0257604097962186,316
"1406",12906,"MAC12-PROS-10MAY2023","Planaria",7818,100,16,16,38.24621,38.251992,-121.660371,-121.661586,"Prospect Island","PROS-S",NA,1.2,"MAC","FRP",2023-05-10,116.457774691161,0.137388852246499,386
"1407",12906,"MAC12-PROS-10MAY2023","Fluminicola",7818,100,16,16,38.24621,38.251992,-121.660371,-121.661586,"Prospect Island","PROS-S",NA,1.2,"MAC","FRP",2023-05-10,116.457774691161,0.137388852246499,200
"1408",12906,"MAC12-PROS-10MAY2023","Gammarid juvenile",7818,100,28,28,38.24621,38.251992,-121.660371,-121.661586,"Prospect Island","PROS-S",NA,1.2,"MAC","FRP",2023-05-10,116.457774691161,0.240430491431373,205
"1409",12957,"MAC12-RUSH-12APR2023","Prickly Sculpin",7833,100,73,73,38.202682,38.204581,-122.029946,-122.028823,"Rush Ranch","RUSH-S",NA,0.8,"MAC","FRP",2023-04-12,99.6626545406483,0.732470957516251,400
"1410",12957,"MAC12-RUSH-12APR2023","Cumaceans",7833,100,36,36,38.202682,38.204581,-122.029946,-122.028823,"Rush Ranch","RUSH-S",NA,0.8,"MAC","FRP",2023-04-12,99.6626545406483,0.361218554391576,133
"1411",12957,"MAC12-RUSH-12APR2023","Mississippi Silverside",7833,100,1,1,38.202682,38.204581,-122.029946,-122.028823,"Rush Ranch","RUSH-S",NA,0.8,"MAC","FRP",2023-04-12,99.6626545406483,0.0100338487330993,315
"1412",12957,"MAC12-RUSH-12APR2023","Gnorimosphaeroma",7833,100,1,1,38.202682,38.204581,-122.029946,-122.028823,"Rush Ranch","RUSH-S",NA,0.8,"MAC","FRP",2023-04-12,99.6626545406483,0.0100338487330993,210
"1413",12957,"MAC12-RUSH-12APR2023","Nematode",7833,100,2,2,38.202682,38.204581,-122.029946,-122.028823,"Rush Ranch","RUSH-S",NA,0.8,"MAC","FRP",2023-04-12,99.6626545406483,0.0200676974661986,338
"1414",12957,"MAC12-RUSH-12APR2023","Gammarus",7833,100,1,1,38.202682,38.204581,-122.029946,-122.028823,"Rush Ranch","RUSH-S",NA,0.8,"MAC","FRP",2023-04-12,99.6626545406483,0.0100338487330993,206
"1415",12957,"MAC12-RUSH-12APR2023","Oligochaete",7833,100,4,4,38.202682,38.204581,-122.029946,-122.028823,"Rush Ranch","RUSH-S",NA,0.8,"MAC","FRP",2023-04-12,99.6626545406483,0.0401353949323973,357
"1416",14089,"MAC12-RYER-14NOV2023","Gammarus",8559,100,66,66,38.085423,38.080994,-122.016175,-122.017251,"Ryer Island","RYER-CH-LG-M",NA,3,"MAC","FRP",2023-11-14,104.358745314747,0.632433820480912,206
"1417",14089,"MAC12-RYER-14NOV2023","Tanaid",8559,100,11,11,38.085423,38.080994,-122.016175,-122.017251,"Ryer Island","RYER-CH-LG-M",NA,3,"MAC","FRP",2023-11-14,104.358745314747,0.105405636746819,495
"1418",14089,"MAC12-RYER-14NOV2023","Ampithoe",8559,100,15,15,38.085423,38.080994,-122.016175,-122.017251,"Ryer Island","RYER-CH-LG-M",NA,3,"MAC","FRP",2023-11-14,104.358745314747,0.143734959200207,21
"1419",14089,"MAC12-RYER-14NOV2023","Cumaceans",8559,100,1,1,38.085423,38.080994,-122.016175,-122.017251,"Ryer Island","RYER-CH-LG-M",NA,3,"MAC","FRP",2023-11-14,104.358745314747,0.00958233061334716,133
"1420",14089,"MAC12-RYER-14NOV2023","Munnidae",8559,100,1,1,38.085423,38.080994,-122.016175,-122.017251,"Ryer Island","RYER-CH-LG-M",NA,3,"MAC","FRP",2023-11-14,104.358745314747,0.00958233061334716,331
"1421",14089,"MAC12-RYER-14NOV2023","Hydra",8559,100,138,138,38.085423,38.080994,-122.016175,-122.017251,"Ryer Island","RYER-CH-LG-M",NA,3,"MAC","FRP",2023-11-14,104.358745314747,1.32236162464191,238
"1422",14089,"MAC12-RYER-14NOV2023","Gnorimosphaeroma",8559,100,9,9,38.085423,38.080994,-122.016175,-122.017251,"Ryer Island","RYER-CH-LG-M",NA,3,"MAC","FRP",2023-11-14,104.358745314747,0.0862409755201244,210
"1423",14089,"MAC12-RYER-14NOV2023","Hydrobiidae",8559,100,2,2,38.085423,38.080994,-122.016175,-122.017251,"Ryer Island","RYER-CH-LG-M",NA,3,"MAC","FRP",2023-11-14,104.358745314747,0.0191646612266943,240
"1424",14089,"MAC12-RYER-14NOV2023","Corixidae",8559,100,1,1,38.085423,38.080994,-122.016175,-122.017251,"Ryer Island","RYER-CH-LG-M",NA,3,"MAC","FRP",2023-11-14,104.358745314747,0.00958233061334716,116
"1425",14089,"MAC12-RYER-14NOV2023","Aphididae adult",8559,100,1,1,38.085423,38.080994,-122.016175,-122.017251,"Ryer Island","RYER-CH-LG-M",NA,3,"MAC","FRP",2023-11-14,104.358745314747,0.00958233061334716,28
"1426",13043,"MAC12-RYER-18APR2023","Cumaceans",7855,100,252,252,38.082626,38.08602,-122.017847,-122.019306,"Ryer Island","RYER-CH-LG-M",NA,2,"MAC","FRP",2023-04-18,112.590095435639,2.23820753526275,133
"1427",13043,"MAC12-RYER-18APR2023","Prickly Sculpin",7855,100,6,6,38.082626,38.08602,-122.017847,-122.019306,"Ryer Island","RYER-CH-LG-M",NA,2,"MAC","FRP",2023-04-18,112.590095435639,0.0532906556014941,400
"1428",13043,"MAC12-RYER-18APR2023","Diptera adult",7855,100,1,1,38.082626,38.08602,-122.017847,-122.019306,"Ryer Island","RYER-CH-LG-M",NA,2,"MAC","FRP",2023-04-18,112.590095435639,0.00888177593358234,165
"1429",13043,"MAC12-RYER-18APR2023","Hydra",7855,100,1,1,38.082626,38.08602,-122.017847,-122.019306,"Ryer Island","RYER-CH-LG-M",NA,2,"MAC","FRP",2023-04-18,112.590095435639,0.00888177593358234,238
"1430",13043,"MAC12-RYER-18APR2023","Gammarid juvenile",7855,100,1,1,38.082626,38.08602,-122.017847,-122.019306,"Ryer Island","RYER-CH-LG-M",NA,2,"MAC","FRP",2023-04-18,112.590095435639,0.00888177593358234,205
"1431",13043,"MAC12-RYER-18APR2023","Gammarus",7855,100,1,1,38.082626,38.08602,-122.017847,-122.019306,"Ryer Island","RYER-CH-LG-M",NA,2,"MAC","FRP",2023-04-18,112.590095435639,0.00888177593358234,206
"1432",13043,"MAC12-RYER-18APR2023","Oligochaete",7855,100,7,7,38.082626,38.08602,-122.017847,-122.019306,"Ryer Island","RYER-CH-LG-M",NA,2,"MAC","FRP",2023-04-18,112.590095435639,0.0621724315350764,357
"1433",13043,"MAC12-RYER-18APR2023","Longfin Smelt",7855,100,2,2,38.082626,38.08602,-122.017847,-122.019306,"Ryer Island","RYER-CH-LG-M",NA,2,"MAC","FRP",2023-04-18,112.590095435639,0.0177635518671647,294
"1434",13123,"MAC12-STAI-24APR2023","Diptera adult",7882,100,4,4,38.329051,38.329158,-121.683333,-121.677386,"Stairsteps-Liberty Cut","STAI-M",NA,4.7,"MAC","FRP",2023-04-24,105.904761715658,0.0377697842401036,165
"1435",13123,"MAC12-STAI-24APR2023","Corixidae",7882,100,1,1,38.329051,38.329158,-121.683333,-121.677386,"Stairsteps-Liberty Cut","STAI-M",NA,4.7,"MAC","FRP",2023-04-24,105.904761715658,0.00944244606002591,116
"1436",13123,"MAC12-STAI-24APR2023","Hydra",7882,100,145,145,38.329051,38.329158,-121.683333,-121.677386,"Stairsteps-Liberty Cut","STAI-M",NA,4.7,"MAC","FRP",2023-04-24,105.904761715658,1.36915467870376,238
"1437",13123,"MAC12-STAI-24APR2023","Prickly Sculpin",7882,100,19,19,38.329051,38.329158,-121.683333,-121.677386,"Stairsteps-Liberty Cut","STAI-M",NA,4.7,"MAC","FRP",2023-04-24,105.904761715658,0.179406475140492,400
"1438",12871,"MAC12-TOED-25APR2023","Diptera adult",7806,100,36,36,38.357054,38.359228,-121.641486,-121.640439,"Toe Drain","TOED-S",NA,5.4,"MAC","FRP",2023-04-25,100.01090396884,0.359960749991985,165
"1439",12871,"MAC12-TOED-25APR2023","Prickly Sculpin",7806,100,3,3,38.357054,38.359228,-121.641486,-121.640439,"Toe Drain","TOED-S",NA,5.4,"MAC","FRP",2023-04-25,100.01090396884,0.0299967291659987,400
"1440",12871,"MAC12-TOED-25APR2023","Mississippi Silverside",7806,100,2,2,38.357054,38.359228,-121.641486,-121.640439,"Toe Drain","TOED-S",NA,5.4,"MAC","FRP",2023-04-25,100.01090396884,0.0199978194439992,315
"1441",12871,"MAC12-TOED-25APR2023","Aphididae adult",7806,100,1,1,38.357054,38.359228,-121.641486,-121.640439,"Toe Drain","TOED-S",NA,5.4,"MAC","FRP",2023-04-25,100.01090396884,0.00999890972199958,28
"1442",12871,"MAC12-TOED-25APR2023","Crangonyx",7806,100,1,1,38.357054,38.359228,-121.641486,-121.640439,"Toe Drain","TOED-S",NA,5.4,"MAC","FRP",2023-04-25,100.01090396884,0.00999890972199958,123
"1443",12871,"MAC12-TOED-25APR2023","Corixidae",7806,100,1,1,38.357054,38.359228,-121.641486,-121.640439,"Toe Drain","TOED-S",NA,5.4,"MAC","FRP",2023-04-25,100.01090396884,0.00999890972199958,116
"1444",12871,"MAC12-TOED-25APR2023","Corophiid Juvenile",7806,100,2,2,38.357054,38.359228,-121.641486,-121.640439,"Toe Drain","TOED-S",NA,5.4,"MAC","FRP",2023-04-25,100.01090396884,0.0199978194439992,117
"1445",12871,"MAC12-TOED-25APR2023","Diptera pupae",7806,100,1,1,38.357054,38.359228,-121.641486,-121.640439,"Toe Drain","TOED-S",NA,5.4,"MAC","FRP",2023-04-25,100.01090396884,0.00999890972199958,167
"1446",12871,"MAC12-TOED-25APR2023","Melanoides tuberculata",7806,100,1,1,38.357054,38.359228,-121.641486,-121.640439,"Toe Drain","TOED-S",NA,5.4,"MAC","FRP",2023-04-25,100.01090396884,0.00999890972199958,305
"1447",13671,"MAC12-TULE-05SEP2023","Psocoptera adult",8226,100,1,1,38.131166,38.128485,-121.990222,-121.987827,"Tule Red","TULE-CH-LG-M",NA,2.1,"MAC","FRP",2023-09-05,93.9481980144136,0.0106441637107992,414
"1448",13671,"MAC12-TULE-05SEP2023","Hydra",8226,100,1,1,38.131166,38.128485,-121.990222,-121.987827,"Tule Red","TULE-CH-LG-M",NA,2.1,"MAC","FRP",2023-09-05,93.9481980144136,0.0106441637107992,238
"1449",13671,"MAC12-TULE-05SEP2023","Tanaid",8226,100,4,4,38.131166,38.128485,-121.990222,-121.987827,"Tule Red","TULE-CH-LG-M",NA,2.1,"MAC","FRP",2023-09-05,93.9481980144136,0.0425766548431969,495
