"","SampleID_frp","OrganismCode","OrganismId","SampleID_key","VisitNo","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","Flagged_Data","QAQC.y","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","Visit.Date2","year","month","DateTime","Season","DepthSource2","DepthOfWater2","DepthOfWater3","DepthMeters","volume","rotations","rotation.final","rpm","FishId","TotalCatch","PlusCount","IDer","IdDate","PercentSampled","FishCatchNotes","EntryOrder","FishLength","FishWeight","Hai","FinsHai","SkinHai","EyesHai","ParasiteHai","GillsHai","DeformHai","TagYear","TagSerial","AdClip","Mortality","FishLengthComments","FishCode","Code_UCDAVIS","Code_YBFM","CommonName","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","length_count","fish4$SampleID_frp","fish4$CommonName","count_check","CPUEbySpp","CPUEbySpp2","tCPUE","PercentComp","fish5$SampleID_frp","fish5$CommonName"
"512","LAMOPE05-BRAD-26DEC2023","136",195,13993,8493,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1,NA,NA,NA,"","10:41","",NA,NA,NA,38.195853,121.920448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",2,"Lowrance"," ",NA,"true","Mudsucker","AC;ED;AM;SS","Bradmoor Island","12/26/2023","BRAD-N","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",55,10.3,9.08,7784,7.3,12.6,0.19,0.73,19.5," 1=absent",2," Inside",NA," false"," ",2023-12-26,2023,12,"2023-12-26 10:41","Fall","Lowrance",1.3,1.3,1.3,139.010648691434,NA,NA,NA,16019,1,1,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","EXOPAL","EXOPAL","SHR","Siberian Prawn","Invertebrate","modestus","Exopalaemon","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",TRUE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Exopalaemon",NA,"LAMOPE05-BRAD-26DEC2023","Siberian Prawn",NA,71.936935005586,0,791.306285061445,0,"LAMOPE05-BRAD-26DEC2023","Siberian Prawn"
"513","LAMOPE05-BRAD-26DEC2023","197",315,13993,8493,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1,NA,NA,NA,"","10:41","",NA,NA,NA,38.195853,121.920448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",2,"Lowrance"," ",NA,"true","Mudsucker","AC;ED;AM;SS","Bradmoor Island","12/26/2023","BRAD-N","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",55,10.3,9.08,7784,7.3,12.6,0.19,0.73,19.5," 1=absent",2," Inside",NA," false"," ",2023-12-26,2023,12,"2023-12-26 10:41","Fall","Lowrance",1.3,1.3,1.3,139.010648691434,NA,NA,NA,16018,11,0,"","",NA,"",32279,68,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",11,"LAMOPE05-BRAD-26DEC2023","Mississippi Silverside",0,791.306285061445,791.306285061445,791.306285061445,1,"LAMOPE05-BRAD-26DEC2023","Mississippi Silverside"
"514","LAMOPE05-BRAD-26DEC2023","8",115,13993,8493,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1,NA,NA,NA,"","10:41","",NA,NA,NA,38.195853,121.920448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",2,"Lowrance"," ",NA,"true","Mudsucker","AC;ED;AM;SS","Bradmoor Island","12/26/2023","BRAD-N","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",55,10.3,9.08,7784,7.3,12.6,0.19,0.73,19.5," 1=absent",2," Inside",NA," false"," ",2023-12-26,2023,12,"2023-12-26 10:41","Fall","Lowrance",1.3,1.3,1.3,139.010648691434,NA,NA,NA,16017,7,7,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CORBIC","CORBICULA","","Corbicula","Fish","fluminea","Corbicula","Corbiculidae","Veneroida","Bivalvia","Mollusca","","","","","adult",FALSE,"Corbicula",NA,"","Bivalvia","Other","Bivalvia","Mollusca","Corbicula",NA,"LAMOPE05-BRAD-26DEC2023","Corbicula",NA,503.558545039102,0,791.306285061445,0,"LAMOPE05-BRAD-26DEC2023","Corbicula"
"515","LAMOPE05-BRAD-28NOV2023","936",226,13905,8425,"true","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",2.2,NA,NA,NA,"","11:48","",NA,NA,NA,38.196541,121.920935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",5,"Lowrance"," code 2 = narrow; high current",NA,"true","Mudsucker","AC;DMC;ED;DH;AM","Bradmoor Island","11/28/2023","BRAD-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 4=flood",29,10,8.89,7890,7.4,25.1,0.29,1.13,37.4," 1=absent",2," Inside",NA," false"," ",2023-11-28,2023,11,"2023-11-28 11:48","Fall","Lowrance",2.5,2.5,2.5,249.455517634,NA,NA,NA,15872,1,1,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","HARMUD","HARISSMC","","Harris Mud Crab","Invertebrate","harrisii","Rhithropanopeus","","Decapoda","Malacostraca","Arthropoda","Native","","","","",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","fish","fish","Harris Mud Crab",NA,"LAMOPE05-BRAD-28NOV2023","Harris Mud Crab",NA,40.0873073277616,0,0,NA,"LAMOPE05-BRAD-28NOV2023","Harris Mud Crab"
"516","LAMOPE05-BROW-12JAN2023","197",315,12258,7254,"true","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",3.8,NA,NA,NA,"","10:27","",NA,NA,NA,38.039703,121.864099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","1",NA," 0%"," ",NA,""," gps 5; accuracy 3m. not paired. seine code 2 due to depth.",NA,"true","Mudsucker","MA;AC;ED;GP","Browns Island","01/12/2023","BROW-CH-MAIN","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," SE"," 2=ebb",34,10,7.57,937,6.9,27.6,0.84,0.85,29.8," 1=absent",1," Inside",NA," false"," ",2023-01-12,2023,1,"2023-01-12 10:27","Winter","",4.1,4.1,4.1,332.7,NA,NA,NA,14377,9,0,"","",NA,"",28077,74,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",9,"LAMOPE05-BROW-12JAN2023","Mississippi Silverside",0,270.513976555455,270.513976555455,270.513976555455,1,"LAMOPE05-BROW-12JAN2023","Mississippi Silverside"
"517","LAMOPE05-BROW-15MAR2023","9999",345,12393,7373,"true","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",5,NA,NA,NA,"","10:53","",NA,NA,NA,38.038591,121.863868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA,""," gps 5; accuracy 2m. not paired. code 2: deep.",NA,"true","Mudsucker","DMC;ED;AM;KMP","Browns Island","03/15/2023","BROW-CH-MAIN","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 2=ebb",55,11.9,8.84,469,7.3,12,0.41,0.57,25.8," 1=absent",1," Inside",NA," false"," ",2023-03-15,2023,3,"2023-03-15 10:53","Spring","",5.3,5.3,5.3,332.7,NA,NA,NA,14768,0,0,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","NOFISH","NOFISHCTCH","NONE","No Catch","Fish","","","","","","","","","","","",FALSE,"Present",NA,"No Catch","","","","","No Catch",NA,"LAMOPE05-BROW-15MAR2023","No Catch",NA,0,0,0,NA,"LAMOPE05-BROW-15MAR2023","No Catch"
"518","LAMOPE05-FLYW-20DEC2023","197",315,13973,8473,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1.7,NA,NA,NA,"","11:29","",NA,NA,NA,38.360708,121.64039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 1-33%"," Garmin 6",2,"Handheld depth finder"," ",NA,"true","Chinook","DMC;ED;DD;GU;AM","Flyway Farms","12/20/2023","FLYW-CH-ENTRANCE","4=rain","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",63,10.7,7.58,623,7.6,8.4,0.25,0.75,22," 1=absent",2," Inside",NA," false"," pc µg/L: 0.18; chl µg/L: 3.16",2023-12-20,2023,12,"2023-12-20 11:29","Fall","Handheld depth finder",1.7,1.7,1.7,178.551821933162,NA,NA,NA,15962,63,33,"","",NA,"",31907,81,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",30,"LAMOPE05-FLYW-20DEC2023","Mississippi Silverside",0,3528.3874069671,3528.3874069671,3584.39355628404,0.984375,"LAMOPE05-FLYW-20DEC2023","Mississippi Silverside"
"519","LAMOPE05-FLYW-20DEC2023","902",15,13973,8473,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1.7,NA,NA,NA,"","11:29","",NA,NA,NA,38.360708,121.64039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 1-33%"," Garmin 6",2,"Handheld depth finder"," ",NA,"true","Chinook","DMC;ED;DD;GU;AM","Flyway Farms","12/20/2023","FLYW-CH-ENTRANCE","4=rain","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",63,10.7,7.58,623,7.6,8.4,0.25,0.75,22," 1=absent",2," Inside",NA," false"," pc µg/L: 0.18; chl µg/L: 3.16",2023-12-20,2023,12,"2023-12-20 11:29","Fall","Handheld depth finder",1.7,1.7,1.7,178.551821933162,NA,NA,NA,15961,1,0,"","",NA,"",31906,73,NA,"true",0,0,0,0,0,0,NA,"","false","false","","AMESHA","ASH","AMS","American Shad","Fish","sapidissima","Alosa","Clupeidae","Clupeiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"American Shad","Fish Larvae","Fish Larvae","fish","fish","American Shad",1,"LAMOPE05-FLYW-20DEC2023","American Shad",0,56.0061493169381,56.0061493169381,3584.39355628404,0.015625,"LAMOPE05-FLYW-20DEC2023","American Shad"
"520","LAMOPE05-FLYW-26APR2023","171",125,13370,7964,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","11:55","",NA,NA,NA,38.360897,121.643492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members and Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA,""," gps 5 accuracy 2m",NA,"true","Mudsucker","AC;ED;AM;SS","Flyway Farms","04/26/2023","FLYW-CH-N","1=0-33% clouds","0=Calm; glassy"," NW"," 2=ebb",29,21.7,7.52,733,7.9,7.4,0.41,1.49,17.8," 1=absent",1," Inside",NA," false"," depth from handheld",2023-04-26,2023,4,"2023-04-26 11:55","Spring","",1.2,1.2,1.2,128.699383986074,NA,NA,NA,15175,3,3,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CRAYFI","RSC","","Crayfish","Fish","","Pacifastacus","Astacidae","Decapoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Crayfish",NA,"LAMOPE05-FLYW-26APR2023","Crayfish",NA,233.10134882422,0,2175.61258902606,0,"LAMOPE05-FLYW-26APR2023","Crayfish"
"521","LAMOPE05-FLYW-26APR2023","177",400,13370,7964,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","11:55","",NA,NA,NA,38.360897,121.643492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members and Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA,""," gps 5 accuracy 2m",NA,"true","Mudsucker","AC;ED;AM;SS","Flyway Farms","04/26/2023","FLYW-CH-N","1=0-33% clouds","0=Calm; glassy"," NW"," 2=ebb",29,21.7,7.52,733,7.9,7.4,0.41,1.49,17.8," 1=absent",1," Inside",NA," false"," depth from handheld",2023-04-26,2023,4,"2023-04-26 11:55","Spring","",1.2,1.2,1.2,128.699383986074,NA,NA,NA,15179,2,0,"","",NA,"",29240,16,NA,"true",0,0,0,0,0,0,NA,"","false","false","","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin",2,"LAMOPE05-FLYW-26APR2023","Prickly Sculpin",0,155.400899216147,155.400899216147,2175.61258902606,0.0714285714285714,"LAMOPE05-FLYW-26APR2023","Prickly Sculpin"
"522","LAMOPE05-FLYW-26APR2023","216",371,13370,7964,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","11:55","",NA,NA,NA,38.360897,121.643492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members and Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA,""," gps 5 accuracy 2m",NA,"true","Mudsucker","AC;ED;AM;SS","Flyway Farms","04/26/2023","FLYW-CH-N","1=0-33% clouds","0=Calm; glassy"," NW"," 2=ebb",29,21.7,7.52,733,7.9,7.4,0.41,1.49,17.8," 1=absent",1," Inside",NA," false"," depth from handheld",2023-04-26,2023,4,"2023-04-26 11:55","Spring","",1.2,1.2,1.2,128.699383986074,NA,NA,NA,15181,5,5,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","MISSHR","MISSGRASS","SHRK","Grass Shrimp","Invertebrate","","Palaemonetes","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Palaemonetes",NA,"LAMOPE05-FLYW-26APR2023","Grass Shrimp",NA,388.502248040367,0,2175.61258902606,0,"LAMOPE05-FLYW-26APR2023","Grass Shrimp"
"523","LAMOPE05-FLYW-26APR2023","916",55,13370,7964,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","11:55","",NA,NA,NA,38.360897,121.643492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members and Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA,""," gps 5 accuracy 2m",NA,"true","Mudsucker","AC;ED;AM;SS","Flyway Farms","04/26/2023","FLYW-CH-N","1=0-33% clouds","0=Calm; glassy"," NW"," 2=ebb",29,21.7,7.52,733,7.9,7.4,0.41,1.49,17.8," 1=absent",1," Inside",NA," false"," depth from handheld",2023-04-26,2023,4,"2023-04-26 11:55","Spring","",1.2,1.2,1.2,128.699383986074,NA,NA,NA,15182,11,0,"","",NA,"",29229,60,NA,"true",0,0,0,0,0,0,NA,"","false","false","","BLUEGI","BG","BGS","Bluegill","Fish","macrochirus","Lepomis","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Bluegill","Fish Larvae","Fish Larvae","fish","fish","Bluegill",11,"LAMOPE05-FLYW-26APR2023","Bluegill",0,854.704945688807,854.704945688807,2175.61258902606,0.392857142857143,"LAMOPE05-FLYW-26APR2023","Bluegill"
"524","LAMOPE05-FLYW-26APR2023","931",211,13370,7964,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","11:55","",NA,NA,NA,38.360897,121.643492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members and Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA,""," gps 5 accuracy 2m",NA,"true","Mudsucker","AC;ED;AM;SS","Flyway Farms","04/26/2023","FLYW-CH-N","1=0-33% clouds","0=Calm; glassy"," NW"," 2=ebb",29,21.7,7.52,733,7.9,7.4,0.41,1.49,17.8," 1=absent",1," Inside",NA," false"," depth from handheld",2023-04-26,2023,4,"2023-04-26 11:55","Spring","",1.2,1.2,1.2,128.699383986074,NA,NA,NA,15180,10,0,"","",NA,"",29222,115,NA,"true",0,0,0,0,0,0,NA,"","false","false","","GOLSHI","GSH","GSN","Golden Shiner","Fish","crysoleucas","Notemigonus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Golden Shiner","Fish Larvae","Fish Larvae","fish","fish","Golden Shiner",10,"LAMOPE05-FLYW-26APR2023","Golden Shiner",0,777.004496080734,777.004496080734,2175.61258902606,0.357142857142857,"LAMOPE05-FLYW-26APR2023","Golden Shiner"
"525","LAMOPE05-FLYW-26APR2023","941",272,13370,7964,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","11:55","",NA,NA,NA,38.360897,121.643492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members and Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA,""," gps 5 accuracy 2m",NA,"true","Mudsucker","AC;ED;AM;SS","Flyway Farms","04/26/2023","FLYW-CH-N","1=0-33% clouds","0=Calm; glassy"," NW"," 2=ebb",29,21.7,7.52,733,7.9,7.4,0.41,1.49,17.8," 1=absent",1," Inside",NA," false"," depth from handheld",2023-04-26,2023,4,"2023-04-26 11:55","Spring","",1.2,1.2,1.2,128.699383986074,NA,NA,NA,15177,1,0,"","",NA,"",29214,158,NA,"true",0,0,0,0,0,0,NA,"","false","false","","LARBAS","LMB","LMB","Largemouth Bass","Fish","salmoides","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Largemouth Bass","Fish Larvae","Fish Larvae","fish","fish","Largemouth Bass",1,"LAMOPE05-FLYW-26APR2023","Largemouth Bass",0,77.7004496080734,77.7004496080734,2175.61258902606,0.0357142857142857,"LAMOPE05-FLYW-26APR2023","Largemouth Bass"
"526","LAMOPE05-FLYW-26APR2023","967",436,13370,7964,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","11:55","",NA,NA,NA,38.360897,121.643492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members and Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA,""," gps 5 accuracy 2m",NA,"true","Mudsucker","AC;ED;AM;SS","Flyway Farms","04/26/2023","FLYW-CH-N","1=0-33% clouds","0=Calm; glassy"," NW"," 2=ebb",29,21.7,7.52,733,7.9,7.4,0.41,1.49,17.8," 1=absent",1," Inside",NA," false"," depth from handheld",2023-04-26,2023,4,"2023-04-26 11:55","Spring","",1.2,1.2,1.2,128.699383986074,NA,NA,NA,15178,3,0,"","",NA,"",29217,82,NA,"true",0,0,0,0,0,0,NA,"","false","false","","SACPIK","SPM","SAPM","Sacramento Pikeminnow","Fish","grandis","Ptychocheilus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Sacramento Pikeminnow","Fish Larvae","Fish Larvae","fish","fish","Sacramento Pikeminnow",3,"LAMOPE05-FLYW-26APR2023","Sacramento Pikeminnow",0,233.10134882422,233.10134882422,2175.61258902606,0.107142857142857,"LAMOPE05-FLYW-26APR2023","Sacramento Pikeminnow"
"527","LAMOPE05-FLYW-26APR2023","988",527,13370,7964,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","11:55","",NA,NA,NA,38.360897,121.643492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members and Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA,""," gps 5 accuracy 2m",NA,"true","Mudsucker","AC;ED;AM;SS","Flyway Farms","04/26/2023","FLYW-CH-N","1=0-33% clouds","0=Calm; glassy"," NW"," 2=ebb",29,21.7,7.52,733,7.9,7.4,0.41,1.49,17.8," 1=absent",1," Inside",NA," false"," depth from handheld",2023-04-26,2023,4,"2023-04-26 11:55","Spring","",1.2,1.2,1.2,128.699383986074,NA,NA,NA,15176,1,0,"","",NA,"",29213,101,NA,"true",0,0,0,0,0,0,NA,"","false","false","","WARMOU","WM","W","Warmouth","Fish","gluosus","Lepomis","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Warmouth","Fish Larvae","Fish Larvae","fish","fish","Warmouth",1,"LAMOPE05-FLYW-26APR2023","Warmouth",0,77.7004496080734,77.7004496080734,2175.61258902606,0.0357142857142857,"LAMOPE05-FLYW-26APR2023","Warmouth"
"528","LAMOPE05-GRIZ-22DEC2023","197",315,13984,8484,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",2.6,NA,NA,NA,"","11:38","",NA,NA,NA,38.122429,122.004253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",3,"Lowrance"," missil found on deck. could be from a previous sample.",NA,"true","Mudsucker","ED;DD;GU;AM","Grizzly Bay","12/22/2023","GRIZ-UNK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," S"," 2=ebb",70,11.8,9.53,18306,7.8,7.3,0.19,0.58,8.5," 1=absent",2," Inside",NA," false"," ",2023-12-22,2023,12,"2023-12-22 11:38","Fall","Lowrance",2.9,2.9,2.9,280.81804009311,NA,NA,NA,15999,2,0,"","",NA,"",32239,44,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",2,"LAMOPE05-GRIZ-22DEC2023","Mississippi Silverside",0,71.2204956396983,71.2204956396983,178.051239099246,0.4,"LAMOPE05-GRIZ-22DEC2023","Mississippi Silverside"
"529","LAMOPE05-GRIZ-22DEC2023","902",15,13984,8484,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",2.6,NA,NA,NA,"","11:38","",NA,NA,NA,38.122429,122.004253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","03",NA," 0%"," Garmin 6",3,"Lowrance"," missil found on deck. could be from a previous sample.",NA,"true","Mudsucker","ED;DD;GU;AM","Grizzly Bay","12/22/2023","GRIZ-UNK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," S"," 2=ebb",70,11.8,9.53,18306,7.8,7.3,0.19,0.58,8.5," 1=absent",2," Inside",NA," false"," ",2023-12-22,2023,12,"2023-12-22 11:38","Fall","Lowrance",2.9,2.9,2.9,280.81804009311,NA,NA,NA,15998,3,0,"","",NA,"",32237,89,NA,"true",0,0,0,0,0,0,NA,"","false","false","","AMESHA","ASH","AMS","American Shad","Fish","sapidissima","Alosa","Clupeidae","Clupeiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"American Shad","Fish Larvae","Fish Larvae","fish","fish","American Shad",3,"LAMOPE05-GRIZ-22DEC2023","American Shad",0,106.830743459547,106.830743459547,178.051239099246,0.6,"LAMOPE05-GRIZ-22DEC2023","American Shad"
"530","LAMOPE05-HONK-05APR2023","136",195,12525,7485,"true","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1.9,NA,NA,NA,"","11:36","",NA,NA,NA,38.075266,121.920321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA,""," gps 5; accuracy 2m. not paired. depth from handheld",NA,"true","Mudsucker","AC;ED;AM;GN","Honker-Spoonbill","04/05/2023","HONK-HONK","2=33-66% clouds","2= wind 4-7 mph; small wavelets"," NW"," 4=flood",35,12.3,10.47,221,7.6,25.1,0.29,0.86,11.3," 1=absent",2," Inside",1," false"," ",2023-04-05,2023,4,"2023-04-05 11:36","Spring","Handheld depth finder",1.9,1.9,1.9,197.300077206198,NA,NA,NA,14925,1,1,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","EXOPAL","EXOPAL","SHR","Siberian Prawn","Invertebrate","modestus","Exopalaemon","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",TRUE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Exopalaemon",NA,"LAMOPE05-HONK-05APR2023","Siberian Prawn",NA,50.6842173688001,0,0,NA,"LAMOPE05-HONK-05APR2023","Siberian Prawn"
