"","SampleID_key","CommonName","FishLength","PlusCount","TotalCatch","FishCatchNotes"
"1082",13819,"Mississippi Silverside",71,18,48,""
"1083",13977,"Mississippi Silverside",45,33,63,""
"1084",12385,"Mississippi Silverside",52,808,838,""
"1085",13819,"Mississippi Silverside",48,18,48,""
"1086",12385,"Mississippi Silverside",71,808,838,""
"1087",13819,"Mississippi Silverside",53,18,48,""
"1088",12386,"Mississippi Silverside",49,3,10,""
"1089",12386,"Mississippi Silverside",49,3,10,""
"1090",12386,"Mississippi Silverside",45,3,10,""
"1091",12386,"Mississippi Silverside",64,3,10,""
"1092",12386,"Mississippi Silverside",58,3,10,""
"1093",12386,"Mississippi Silverside",44,3,10,""
"1094",13819,"Mississippi Silverside",68,18,48,""
"1095",13979,"Mississippi Silverside",71,435,465,""
"1096",13449,"Mississippi Silverside",47,505,535,""
"1097",12386,"Mississippi Silverside",70,3,10,""
"1098",13820,"Mississippi Silverside",56,108,138,""
"1099",13979,"Mississippi Silverside",66,435,465,""
"1100",13820,"Mississippi Silverside",75,108,138,""
"1101",13820,"Mississippi Silverside",53,108,138,""
"1102",13805,"Mississippi Silverside",74,57,87,""
"1103",13820,"Mississippi Silverside",54,108,138,""
"1104",13912,"Mississippi Silverside",72,35,65,""
"1105",12387,"Mississippi Silverside",70,0,2,""
"1106",13820,"Mississippi Silverside",54,108,138,""
"1107",13820,"Mississippi Silverside",56,108,138,""
"1108",13820,"Mississippi Silverside",83,108,138,""
"1109",13820,"Mississippi Silverside",57,108,138,""
"1110",12387,"Mississippi Silverside",54,0,2,""
"1111",12388,"Mississippi Silverside",58,0,1,""
"1112",13820,"Mississippi Silverside",48,108,138,""
"1113",13820,"Mississippi Silverside",50,108,138,""
"1114",13820,"Mississippi Silverside",84,108,138,""
"1115",13478,"Mississippi Silverside",52,0,28,""
"1116",13478,"Mississippi Silverside",62,0,28,""
"1117",13820,"Mississippi Silverside",68,108,138,""
"1118",13478,"Mississippi Silverside",64,0,28,""
"1119",12389,"Mississippi Silverside",58,0,1,""
"1120",13478,"Mississippi Silverside",55,0,28,""
"1121",13820,"Mississippi Silverside",63,108,138,""
"1122",12392,"Mississippi Silverside",49,0,1,""
"1123",13478,"Mississippi Silverside",60,0,28,""
"1124",13478,"Mississippi Silverside",60,0,28,""
"1125",13478,"Mississippi Silverside",62,0,28,""
"1126",13478,"Mississippi Silverside",57,0,28,""
"1127",13478,"Mississippi Silverside",72,0,28,""
"1128",13820,"Mississippi Silverside",69,108,138,""
"1129",13478,"Mississippi Silverside",60,0,28,""
"1130",13478,"Mississippi Silverside",52,0,28,""
"1131",13449,"Mississippi Silverside",51,505,535,""
"1132",13478,"Mississippi Silverside",64,0,28,""
"1133",13478,"Mississippi Silverside",61,0,28,""
"1134",13478,"Mississippi Silverside",66,0,28,""
"1135",13478,"Mississippi Silverside",71,0,28,""
"1136",13478,"Mississippi Silverside",61,0,28,""
"1137",13841,"Mississippi Silverside",37,165,195,""
"1138",13478,"Mississippi Silverside",71,0,28,""
"1139",13478,"Mississippi Silverside",60,0,28,""
"1140",13478,"Mississippi Silverside",67,0,28,""
"1141",13841,"Mississippi Silverside",27,165,195,""
"1142",13478,"Mississippi Silverside",66,0,28,""
"1143",13478,"Mississippi Silverside",43,0,28,""
"1144",13841,"Mississippi Silverside",29,165,195,""
"1145",13478,"Mississippi Silverside",64,0,28,""
"1146",13810,"Mississippi Silverside",58,128,158,""
"1147",13478,"Mississippi Silverside",54,0,28,""
"1148",13478,"Mississippi Silverside",57,0,28,""
"1149",13841,"Mississippi Silverside",55,165,195,""
"1150",13841,"Mississippi Silverside",35,165,195,""
"1151",13841,"Mississippi Silverside",27,165,195,""
"1152",13841,"Mississippi Silverside",22,165,195,""
"1153",13841,"Mississippi Silverside",26,165,195,""
"1154",13841,"Mississippi Silverside",33,165,195,""
"1155",13810,"Mississippi Silverside",62,128,158,""
"1156",13841,"Mississippi Silverside",27,165,195,""
"1157",13841,"Mississippi Silverside",16,165,195,""
"1158",13841,"Mississippi Silverside",33,165,195,""
"1159",13841,"Mississippi Silverside",35,165,195,""
"1160",13841,"Mississippi Silverside",29,165,195,""
"1161",13983,"Mississippi Silverside",61,3,33,""
"1162",13841,"Mississippi Silverside",25,165,195,""
"1163",13810,"Mississippi Silverside",60,128,158,""
"1164",13842,"Mississippi Silverside",18,0,4,""
"1165",13983,"Mississippi Silverside",52,3,33,""
"1166",13401,"Mississippi Silverside",31,0,1,""
"1167",13983,"Mississippi Silverside",76,3,33,""
"1168",13964,"Mississippi Silverside",49,29,59,""
"1169",13842,"Mississippi Silverside",89,0,4,""
"1170",13842,"Mississippi Silverside",25,0,4,""
"1171",13983,"Mississippi Silverside",41,3,33,""
"1172",13842,"Mississippi Silverside",31,0,4,""
"1173",13458,"Mississippi Silverside",64,79,109,""
"1174",13983,"Mississippi Silverside",53,3,33,""
"1175",13811,"Mississippi Silverside",36,199,229,""
"1176",13964,"Mississippi Silverside",53,29,59,""
"1177",13964,"Mississippi Silverside",92,29,59,""
"1178",13983,"Mississippi Silverside",51,3,33,""
"1179",12457,"Mississippi Silverside",74,0,3,""
"1180",13964,"Mississippi Silverside",56,29,59,""
"1181",12377,"Mississippi Silverside",42,0,34,""
"1182",13811,"Mississippi Silverside",77,199,229,""
"1183",13964,"Mississippi Silverside",61,29,59,""
"1184",13811,"Mississippi Silverside",91,199,229,""
"1185",13964,"Mississippi Silverside",58,29,59,""
"1186",13964,"Mississippi Silverside",69,29,59,""
"1187",12459,"Mississippi Silverside",74,0,3,""
"1188",12251,"Mississippi Silverside",76,0,1,""
"1189",13917,"Mississippi Silverside",79,0,11,""
"1190",12461,"Mississippi Silverside",45,0,16,""
"1191",13811,"Mississippi Silverside",65,199,229,""
"1192",12461,"Mississippi Silverside",42,0,16,""
"1193",13811,"Mississippi Silverside",90,199,229,""
"1194",12461,"Mississippi Silverside",63,0,16,""
"1195",12461,"Mississippi Silverside",56,0,16,""
"1196",12461,"Mississippi Silverside",74,0,16,""
"1197",12461,"Mississippi Silverside",56,0,16,""
"1198",12461,"Mississippi Silverside",49,0,16,""
"1199",12461,"Mississippi Silverside",50,0,16,""
"1200",12461,"Mississippi Silverside",64,0,16,""
"1201",12461,"Mississippi Silverside",45,0,16,""
"1202",12461,"Mississippi Silverside",55,0,16,""
"1203",12461,"Mississippi Silverside",101,0,16,""
"1204",12461,"Mississippi Silverside",50,0,16,""
"1205",12461,"Mississippi Silverside",55,0,16,""
"1206",12462,"Mississippi Silverside",78,0,7,""
"1207",12462,"Mississippi Silverside",62,0,7,""
"1208",12462,"Mississippi Silverside",70,0,7,""
"1209",13422,"Mississippi Silverside",65,0,9,""
"1210",13422,"Mississippi Silverside",69,0,9,""
"1211",12462,"Mississippi Silverside",65,0,7,""
"1212",12462,"Mississippi Silverside",38,0,7,""
"1213",13986,"Mississippi Silverside",83,0,25,""
"1214",13986,"Mississippi Silverside",70,0,25,""
"1215",12463,"Mississippi Silverside",75,0,1,""
"1216",13986,"Mississippi Silverside",82,0,25,""
"1217",13422,"Mississippi Silverside",68,0,9,""
"1218",13986,"Mississippi Silverside",78,0,25,""
"1219",13986,"Mississippi Silverside",69,0,25,""
"1220",13986,"Mississippi Silverside",74,0,25,""
"1221",14003,"Mississippi Silverside",79,0,27,""
"1222",13986,"Mississippi Silverside",73,0,25,""
"1223",13986,"Mississippi Silverside",69,0,25,""
"1224",13987,"Mississippi Silverside",55,0,5,""
"1225",13922,"Mississippi Silverside",54,1534,1564,""
"1226",13987,"Mississippi Silverside",52,0,5,""
"1227",13937,"Mississippi Silverside",90,71,101,""
"1228",13973,"Mississippi Silverside",52,33,63,""
"1229",13973,"Mississippi Silverside",72,33,63,""
"1230",13973,"Mississippi Silverside",68,33,63,""
"1231",13922,"Mississippi Silverside",54,1534,1564,""
"1232",13937,"Mississippi Silverside",65,71,101,""
"1233",13988,"Mississippi Silverside",57,0,1,""
"1234",13922,"Mississippi Silverside",50,1534,1564,""
"1235",14010,"Mississippi Silverside",65,0,3,""
"1236",13973,"Mississippi Silverside",77,33,63,""
"1237",13812,"Mississippi Silverside",75,293,323,""
"1238",13973,"Mississippi Silverside",75,33,63,""
"1239",13458,"Mississippi Silverside",58,79,109,""
"1240",13812,"Mississippi Silverside",73,293,323,""
"1241",13973,"Mississippi Silverside",60,33,63,""
"1242",13993,"Mississippi Silverside",75,0,11,""
"1243",13973,"Mississippi Silverside",81,33,63,""
"1244",13812,"Mississippi Silverside",62,293,323,""
"1245",13973,"Mississippi Silverside",56,33,63,""
"1246",13812,"Mississippi Silverside",50,293,323,""
"1247",13993,"Mississippi Silverside",80,0,11,""
"1248",13812,"Mississippi Silverside",70,293,323,""
"1249",13812,"Mississippi Silverside",61,293,323,""
"1250",13993,"Mississippi Silverside",77,0,11,""
"1251",13993,"Mississippi Silverside",75,0,11,""
"1252",13993,"Mississippi Silverside",72,0,11,""
"1253",13812,"Mississippi Silverside",55,293,323,""
"1254",12530,"Mississippi Silverside",51,0,7,""
"1255",13994,"Mississippi Silverside",71,8,38,""
"1256",13433,"Mississippi Silverside",70,7,37,""
"1257",12530,"Mississippi Silverside",40,0,7,""
"1258",12530,"Mississippi Silverside",59,0,7,""
"1259",13994,"Mississippi Silverside",68,8,38,""
"1260",13994,"Mississippi Silverside",80,8,38,""
"1261",13433,"Mississippi Silverside",70,7,37,""
"1262",12530,"Mississippi Silverside",52,0,7,""
"1263",13994,"Mississippi Silverside",75,8,38,""
"1264",12530,"Mississippi Silverside",41,0,7,""
"1265",13994,"Mississippi Silverside",73,8,38,""
"1266",13994,"Mississippi Silverside",73,8,38,""
"1267",12532,"Mississippi Silverside",53,0,7,""
"1268",13994,"Mississippi Silverside",59,8,38,""
"1269",12532,"Mississippi Silverside",74,0,7,""
"1270",12532,"Mississippi Silverside",49,0,7,""
"1271",12532,"Mississippi Silverside",45,0,7,""
"1272",12532,"Mississippi Silverside",52,0,7,""
"1273",12532,"Mississippi Silverside",62,0,7,""
"1274",12532,"Mississippi Silverside",55,0,7,""
"1275",13994,"Mississippi Silverside",67,8,38,""
"1276",13994,"Mississippi Silverside",77,8,38,""
"1277",13994,"Mississippi Silverside",60,8,38,""
"1278",13994,"Mississippi Silverside",73,8,38,""
"1279",12272,"Mississippi Silverside",63,0,2,""
"1280",13994,"Mississippi Silverside",63,8,38,""
"1281",12377,"Mississippi Silverside",48,0,34,""
"1282",12273,"Mississippi Silverside",51,0,4,""
"1283",12273,"Mississippi Silverside",40,0,4,""
"1284",13974,"Mississippi Silverside",53,590,620,""
"1285",13994,"Mississippi Silverside",66,8,38,""
"1286",13929,"Mississippi Silverside",64,58,88,""
"1287",13929,"Mississippi Silverside",57,58,88,""
"1288",13434,"Mississippi Silverside",55,0,13,""
"1289",13996,"Mississippi Silverside",50,0,5,""
"1290",13929,"Mississippi Silverside",61,58,88,""
"1291",13434,"Mississippi Silverside",62,0,13,""
"1292",13929,"Mississippi Silverside",63,58,88,""
"1293",13974,"Mississippi Silverside",77,590,620,""
"1294",13434,"Mississippi Silverside",55,0,13,""
"1295",13484,"Mississippi Silverside",71,0,6,""
"1296",13459,"Mississippi Silverside",35,0,12,""
"1297",13929,"Mississippi Silverside",69,58,88,""
"1298",12377,"Mississippi Silverside",53,0,34,""
"1299",12377,"Mississippi Silverside",27,0,34,""
"1300",12277,"Mississippi Silverside",49,0,5,""
"1301",13813,"Mississippi Silverside",30,0,21,""
"1302",13818,"Mississippi Silverside",49,8,38,""
"1303",12277,"Mississippi Silverside",69,0,5,""
"1304",12278,"Mississippi Silverside",58,0,1,""
"1305",14002,"Mississippi Silverside",83,0,10,""
"1306",13813,"Mississippi Silverside",77,0,21,""
"1307",13813,"Mississippi Silverside",52,0,21,""
"1308",14002,"Mississippi Silverside",75,0,10,""
"1309",13813,"Mississippi Silverside",28,0,21,""
"1310",13459,"Mississippi Silverside",67,0,12,""
"1311",14002,"Mississippi Silverside",83,0,10,""
"1312",13974,"Mississippi Silverside",53,590,620,""
"1313",12279,"Mississippi Silverside",64,0,6,""
"1314",14002,"Mississippi Silverside",80,0,10,""
"1315",14003,"Mississippi Silverside",79,0,27,""
"1316",12377,"Mississippi Silverside",57,0,34,""
"1317",12279,"Mississippi Silverside",53,0,6,""
"1318",14003,"Mississippi Silverside",87,0,27,""
"1319",12279,"Mississippi Silverside",40,0,6,""
"1320",13813,"Mississippi Silverside",38,0,21,""
"1321",14003,"Mississippi Silverside",63,0,27,""
"1322",13974,"Mississippi Silverside",77,590,620,""
"1323",13937,"Mississippi Silverside",68,71,101,""
"1324",14003,"Mississippi Silverside",88,0,27,""
"1325",14003,"Mississippi Silverside",64,0,27,""
"1326",12280,"Mississippi Silverside",37,4,34,""
"1327",12538,"Mississippi Silverside",66,0,1,""
"1328",12377,"Mississippi Silverside",42,0,34,""
"1329",12377,"Mississippi Silverside",52,0,34,""
"1330",14003,"Mississippi Silverside",71,0,27,""
"1331",13937,"Mississippi Silverside",61,71,101,""
"1332",13484,"Mississippi Silverside",87,0,6,""
"1333",14003,"Mississippi Silverside",69,0,27,""
"1334",14003,"Mississippi Silverside",89,0,27,""
"1335",12378,"Mississippi Silverside",72,261,291,""
"1336",14003,"Mississippi Silverside",83,0,27,""
"1337",12378,"Mississippi Silverside",55,261,291,""
"1338",12378,"Mississippi Silverside",85,261,291,""
"1339",12539,"Mississippi Silverside",45,0,1,""
"1340",12378,"Mississippi Silverside",55,261,291,""
"1341",12378,"Mississippi Silverside",51,261,291,""
"1342",13911,"Mississippi Silverside",88,0,10,""
"1343",14003,"Mississippi Silverside",69,0,27,""
"1344",14003,"Mississippi Silverside",87,0,27,""
"1345",13937,"Mississippi Silverside",69,71,101,""
"1346",13937,"Mississippi Silverside",75,71,101,""
"1347",12756,"Mississippi Silverside",99,0,1,""
"1348",13383,"Mississippi Silverside",59,0,4,""
"1349",13937,"Mississippi Silverside",79,71,101,""
"1350",12757,"Mississippi Silverside",86,0,1,""
"1351",13790,"Mississippi Silverside",99,0,2,""
"1352",14008,"Mississippi Silverside",53,0,1,""
"1353",13912,"Mississippi Silverside",66,35,65,""
"1354",13384,"Mississippi Silverside",69,0,3,""
"1355",13880,"Mississippi Silverside",62,0,1,""
"1356",13912,"Mississippi Silverside",59,35,65,""
"1357",13975,"Mississippi Silverside",73,197,227,""
"1358",13816,"Mississippi Silverside",85,0,5,""
"1359",14012,"Mississippi Silverside",73,0,4,""
"1360",13912,"Mississippi Silverside",59,35,65,""
"1361",13901,"Mississippi Silverside",69,0,1,""
"1362",14012,"Mississippi Silverside",76,0,4,""
"1363",13975,"Mississippi Silverside",50,197,227,""
"1364",12847,"Mississippi Silverside",45,0,2,""
"1365",12847,"Mississippi Silverside",29,0,2,""
"1366",13462,"Mississippi Silverside",75,20,50,""
"1367",12378,"Mississippi Silverside",50,261,291,""
"1368",13902,"Mississippi Silverside",62,0,7,""
"1369",13902,"Mississippi Silverside",81,0,7,""
"1370",13795,"Mississippi Silverside",52,11,41,""
"1371",13975,"Mississippi Silverside",61,197,227,""
"1372",13912,"Mississippi Silverside",56,35,65,""
"1373",13366,"Mississippi Silverside",70,0,2,""
"1374",13366,"Mississippi Silverside",65,0,2,""
"1375",13902,"Mississippi Silverside",88,0,7,""
"1376",13902,"Mississippi Silverside",84,0,7,""
"1377",13903,"Mississippi Silverside",46,0,25,""
"1378",13903,"Mississippi Silverside",47,0,25,""
"1379",13903,"Mississippi Silverside",64,0,25,""
"1380",13903,"Mississippi Silverside",55,0,25,""
"1381",13975,"Mississippi Silverside",52,197,227,""
"1382",13903,"Mississippi Silverside",61,0,25,""
"1383",13462,"Mississippi Silverside",81,20,50,""
"1384",13903,"Mississippi Silverside",56,0,25,""
"1385",13976,"Mississippi Silverside",42,22,52,""
"1386",13903,"Mississippi Silverside",59,0,25,""
"1387",13903,"Mississippi Silverside",48,0,25,""
"1388",13976,"Mississippi Silverside",50,22,52,""
"1389",13818,"Mississippi Silverside",85,8,38,""
"1390",13903,"Mississippi Silverside",55,0,25,""
"1391",13841,"Mississippi Silverside",26,165,195,""
"1392",13976,"Mississippi Silverside",62,22,52,""
"1393",13818,"Mississippi Silverside",80,8,38,""
"1394",13818,"Mississippi Silverside",45,8,38,""
"1395",13462,"Mississippi Silverside",83,20,50,""
"1396",13818,"Mississippi Silverside",78,8,38,""
"1397",13903,"Mississippi Silverside",58,0,25,""
"1398",13903,"Mississippi Silverside",60,0,25,""
"1399",13976,"Mississippi Silverside",53,22,52,""
"1400",13903,"Mississippi Silverside",35,0,25,""
"1401",13818,"Mississippi Silverside",83,8,38,""
"1402",13818,"Mississippi Silverside",85,8,38,""
"1403",13904,"Mississippi Silverside",52,0,2,""
"1404",13904,"Mississippi Silverside",69,0,2,""
"1405",13804,"Mississippi Silverside",59,47,77,""
"1406",13976,"Mississippi Silverside",46,22,52,""
"1407",13976,"Mississippi Silverside",55,22,52,""
"1408",13976,"Mississippi Silverside",38,22,52,""
"1409",13810,"Mississippi Silverside",79,128,158,""
"1410",13818,"Mississippi Silverside",52,8,38,""
"1411",13908,"Mississippi Silverside",50,0,15,""
"1412",13908,"Mississippi Silverside",66,0,15,""
"1413",13908,"Mississippi Silverside",69,0,15,""
"1414",13908,"Mississippi Silverside",69,0,15,""
"1415",13818,"Mississippi Silverside",78,8,38,""
"1416",13908,"Mississippi Silverside",70,0,15,""
"1417",13908,"Mississippi Silverside",67,0,15,""
"1418",13908,"Mississippi Silverside",76,0,15,""
"1419",13908,"Mississippi Silverside",54,0,15,""
"1420",13818,"Mississippi Silverside",68,8,38,""
"1421",13818,"Mississippi Silverside",67,8,38,""
"1422",13977,"Mississippi Silverside",42,33,63,""
"1423",13983,"Mississippi Silverside",46,3,33,""
"1424",13819,"Mississippi Silverside",55,18,48,""
"1425",13371,"Mississippi Silverside",64,4,34,""
"1426",13371,"Mississippi Silverside",63,4,34,""
"1427",13909,"Mississippi Silverside",63,93,123,""
"1428",12385,"Mississippi Silverside",50,808,838,""
"1429",13371,"Mississippi Silverside",63,4,34,""
"1430",13371,"Mississippi Silverside",60,4,34,""
"1431",13371,"Mississippi Silverside",85,4,34,""
"1432",13371,"Mississippi Silverside",61,4,34,""
"1433",13371,"Mississippi Silverside",64,4,34,""
"1434",13371,"Mississippi Silverside",63,4,34,""
"1435",13371,"Mississippi Silverside",61,4,34,""
"1436",13371,"Mississippi Silverside",63,4,34,""
"1437",13371,"Mississippi Silverside",72,4,34,""
"1438",13371,"Mississippi Silverside",70,4,34,""
"1439",13371,"Mississippi Silverside",53,4,34,""
"1440",13371,"Mississippi Silverside",71,4,34,""
"1441",13371,"Mississippi Silverside",60,4,34,""
"1442",13371,"Mississippi Silverside",56,4,34,""
"1443",13371,"Mississippi Silverside",58,4,34,""
"1444",13371,"Mississippi Silverside",67,4,34,""
"1445",13909,"Mississippi Silverside",62,93,123,""
"1446",13371,"Mississippi Silverside",59,4,34,""
"1447",13909,"Mississippi Silverside",62,93,123,""
"1448",13371,"Mississippi Silverside",58,4,34,""
"1449",13909,"Mississippi Silverside",55,93,123,""
"1450",13371,"Mississippi Silverside",62,4,34,""
"1451",13371,"Mississippi Silverside",63,4,34,""
"1452",13371,"Mississippi Silverside",58,4,34,""
"1453",13371,"Mississippi Silverside",67,4,34,""
"1454",13371,"Mississippi Silverside",61,4,34,""
"1455",13371,"Mississippi Silverside",63,4,34,""
"1456",13371,"Mississippi Silverside",65,4,34,""
"1457",13371,"Mississippi Silverside",62,4,34,""
"1458",13911,"Mississippi Silverside",74,0,10,""
"1459",13911,"Mississippi Silverside",70,0,10,""
"1460",13820,"Mississippi Silverside",55,108,138,""
"1461",13911,"Mississippi Silverside",95,0,10,""
"1462",13911,"Mississippi Silverside",80,0,10,""
"1463",13937,"Mississippi Silverside",96,71,101,""
"1464",13911,"Mississippi Silverside",73,0,10,""
"1465",13911,"Mississippi Silverside",71,0,10,""
"1466",13383,"Mississippi Silverside",66,0,4,""
"1467",13383,"Mississippi Silverside",57,0,4,""
"1468",13979,"Mississippi Silverside",42,435,465,""
"1469",13973,"Mississippi Silverside",71,33,63,""
"1470",13383,"Mississippi Silverside",68,0,4,""
"1471",13912,"Mississippi Silverside",68,35,65,""
"1472",13912,"Mississippi Silverside",61,35,65,""
"1473",13912,"Mississippi Silverside",50,35,65,""
"1474",13987,"Mississippi Silverside",70,0,5,""
"1475",13462,"Mississippi Silverside",62,20,50,""
"1476",13912,"Mississippi Silverside",45,35,65,""
"1477",13973,"Mississippi Silverside",66,33,63,""
"1478",13912,"Mississippi Silverside",66,35,65,""
"1479",13912,"Mississippi Silverside",58,35,65,""
"1480",13912,"Mississippi Silverside",64,35,65,""
"1481",13973,"Mississippi Silverside",94,33,63,""
"1482",13912,"Mississippi Silverside",55,35,65,""
"1483",13912,"Mississippi Silverside",73,35,65,""
"1484",13912,"Mississippi Silverside",62,35,65,""
"1485",13820,"Mississippi Silverside",48,108,138,""
"1486",13912,"Mississippi Silverside",58,35,65,""
"1487",13912,"Mississippi Silverside",34,35,65,""
"1488",13912,"Mississippi Silverside",40,35,65,""
"1489",13912,"Mississippi Silverside",51,35,65,""
"1490",13912,"Mississippi Silverside",57,35,65,""
"1491",13912,"Mississippi Silverside",46,35,65,""
"1492",13912,"Mississippi Silverside",68,35,65,""
"1493",13973,"Mississippi Silverside",83,33,63,""
"1494",13912,"Mississippi Silverside",52,35,65,""
"1495",13912,"Mississippi Silverside",56,35,65,""
"1496",13912,"Mississippi Silverside",63,35,65,""
"1497",13806,"Mississippi Silverside",78,1,31,""
"1498",13806,"Mississippi Silverside",97,1,31,""
"1499",13913,"Mississippi Silverside",82,0,3,""
"1500",13806,"Mississippi Silverside",73,1,31,""
"1501",13913,"Mississippi Silverside",91,0,3,""
"1502",13913,"Mississippi Silverside",99,0,3,""
"1503",13384,"Mississippi Silverside",80,0,3,""
"1504",13384,"Mississippi Silverside",64,0,3,""
"1505",13914,"Mississippi Silverside",72,0,6,""
"1506",13914,"Mississippi Silverside",79,0,6,""
"1507",13914,"Mississippi Silverside",74,0,6,""
"1508",13914,"Mississippi Silverside",69,0,6,""
"1509",13914,"Mississippi Silverside",78,0,6,""
"1510",13841,"Mississippi Silverside",28,165,195,""
"1511",13810,"Mississippi Silverside",32,128,158,""
"1512",13433,"Mississippi Silverside",64,7,37,""
"1513",13810,"Mississippi Silverside",30,128,158,""
"1514",13810,"Mississippi Silverside",45,128,158,""
"1515",13810,"Mississippi Silverside",29,128,158,""
"1516",13917,"Mississippi Silverside",70,0,11,""
"1517",13917,"Mississippi Silverside",68,0,11,""
"1518",13982,"Mississippi Silverside",53,0,23,""
"1519",13917,"Mississippi Silverside",82,0,11,""
"1520",13433,"Mississippi Silverside",66,7,37,""
"1521",13982,"Mississippi Silverside",42,0,23,""
"1522",13810,"Mississippi Silverside",40,128,158,""
"1523",13964,"Mississippi Silverside",60,29,59,""
"1524",13917,"Mississippi Silverside",58,0,11,""
"1525",13929,"Mississippi Silverside",66,58,88,""
"1526",13810,"Mississippi Silverside",45,128,158,""
"1527",13983,"Mississippi Silverside",51,3,33,""
"1528",13964,"Mississippi Silverside",52,29,59,""
"1529",13917,"Mississippi Silverside",68,0,11,""
"1530",13964,"Mississippi Silverside",43,29,59,""
"1531",13964,"Mississippi Silverside",45,29,59,""
"1532",13929,"Mississippi Silverside",64,58,88,""
"1533",13964,"Mississippi Silverside",62,29,59,""
"1534",13458,"Mississippi Silverside",64,79,109,""
"1535",13810,"Mississippi Silverside",63,128,158,""
"1536",13810,"Mississippi Silverside",42,128,158,""
"1537",13810,"Mississippi Silverside",40,128,158,""
"1538",13964,"Mississippi Silverside",48,29,59,""
"1539",13929,"Mississippi Silverside",67,58,88,""
"1540",13964,"Mississippi Silverside",64,29,59,""
"1541",13929,"Mississippi Silverside",67,58,88,""
"1542",13964,"Mississippi Silverside",59,29,59,""
"1543",13811,"Mississippi Silverside",63,199,229,""
"1544",13908,"Mississippi Silverside",82,0,15,""
"1545",13434,"Mississippi Silverside",63,0,13,""
"1546",13434,"Mississippi Silverside",62,0,13,""
"1547",13983,"Mississippi Silverside",45,3,33,""
"1548",13983,"Mississippi Silverside",65,3,33,""
"1549",13964,"Mississippi Silverside",63,29,59,""
"1550",13983,"Mississippi Silverside",67,3,33,""
"1551",13458,"Mississippi Silverside",60,79,109,""
"1552",13811,"Mississippi Silverside",50,199,229,""
"1553",13964,"Mississippi Silverside",64,29,59,""
"1554",13458,"Mississippi Silverside",53,79,109,""
"1555",13983,"Mississippi Silverside",53,3,33,""
"1556",13847,"Mississippi Silverside",78,0,12,""
"1557",13847,"Mississippi Silverside",65,0,12,""
"1558",13458,"Mississippi Silverside",64,79,109,""
"1559",13921,"Mississippi Silverside",62,0,1,""
"1560",13922,"Mississippi Silverside",62,1534,1564,""
"1561",13811,"Mississippi Silverside",72,199,229,""
"1562",13922,"Mississippi Silverside",76,1534,1564,""
"1563",13922,"Mississippi Silverside",59,1534,1564,""
"1564",13972,"Mississippi Silverside",45,0,17,""
"1565",13811,"Mississippi Silverside",81,199,229,""
"1566",13922,"Mississippi Silverside",63,1534,1564,""
"1567",13420,"Mississippi Silverside",74,0,6,""
"1568",13922,"Mississippi Silverside",52,1534,1564,""
"1569",13922,"Mississippi Silverside",59,1534,1564,""
"1570",13848,"Mississippi Silverside",80,0,3,""
"1571",13420,"Mississippi Silverside",69,0,6,""
"1572",13458,"Mississippi Silverside",63,79,109,""
"1573",13972,"Mississippi Silverside",58,0,17,""
"1574",13986,"Mississippi Silverside",98,0,25,""
"1575",12257,"Mississippi Silverside",84,0,6,""
"1576",12257,"Mississippi Silverside",73,0,6,""
"1577",13922,"Mississippi Silverside",80,1534,1564,""
"1578",13422,"Mississippi Silverside",60,0,9,""
"1579",13422,"Mississippi Silverside",65,0,9,""
"1580",13422,"Mississippi Silverside",59,0,9,""
"1581",13922,"Mississippi Silverside",53,1534,1564,""
"1582",13422,"Mississippi Silverside",63,0,9,""
"1583",13922,"Mississippi Silverside",52,1534,1564,""
"1584",13805,"Mississippi Silverside",57,57,87,""
"1585",13937,"Mississippi Silverside",74,71,101,""
"1586",13922,"Mississippi Silverside",93,1534,1564,""
"1587",13937,"Mississippi Silverside",53,71,101,""
"1588",13922,"Mississippi Silverside",54,1534,1564,""
"1589",13812,"Mississippi Silverside",60,293,323,""
"1590",13937,"Mississippi Silverside",68,71,101,""
"1591",13973,"Mississippi Silverside",80,33,63,""
"1592",13462,"Mississippi Silverside",58,20,50,""
"1593",13790,"Mississippi Silverside",94,0,2,""
"1594",13922,"Mississippi Silverside",63,1534,1564,""
"1595",13937,"Mississippi Silverside",90,71,101,""
"1596",13975,"Mississippi Silverside",80,197,227,""
"1597",13812,"Mississippi Silverside",73,293,323,""
"1598",13462,"Mississippi Silverside",66,20,50,""
"1599",13462,"Mississippi Silverside",89,20,50,""
"1600",13973,"Mississippi Silverside",62,33,63,""
"1601",13816,"Mississippi Silverside",88,0,5,""
"1602",13462,"Mississippi Silverside",63,20,50,""
"1603",13806,"Mississippi Silverside",71,1,31,""
"1604",13812,"Mississippi Silverside",65,293,323,""
"1605",13973,"Mississippi Silverside",73,33,63,""
"1606",13812,"Mississippi Silverside",52,293,323,""
"1607",13462,"Mississippi Silverside",95,20,50,""
"1608",13806,"Mississippi Silverside",80,1,31,""
"1609",13478,"Mississippi Silverside",55,0,28,""
"1610",13973,"Mississippi Silverside",94,33,63,""
"1611",13973,"Mississippi Silverside",69,33,63,""
"1612",13816,"Mississippi Silverside",74,0,5,""
"1613",13993,"Mississippi Silverside",68,0,11,""
"1614",13902,"Mississippi Silverside",78,0,7,""
"1615",13974,"Mississippi Silverside",75,590,620,""
"1616",13433,"Mississippi Silverside",76,7,37,""
