"","VisitNo","SampleID_key","SampleID","StartTime","EndTime","Duration","LatitudeStart","LatitudeEnd","LongitudeStart","LongitudeEnd","DepthOfWater","NetMeterStart","NetMeterEnd","TowDirection","SeineCode","SeineDeploymentType","LengthOfTrawl","Width","PercentOpen","GearTypeAbbreviation","effort","Location","Date","Comments","CommonName","Count","Length"
"626",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,39
"627",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Threespine Stickleback",1,45
"628",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Threespine Stickleback",1,49
"629",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,31
"630",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Threespine Stickleback",1,34
"631",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mississippi Silverside",1,60
"632",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mississippi Silverside",1,66
"633",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mississippi Silverside",1,60
"634",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,43
"635",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Threespine Stickleback",1,45
"636",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,34
"637",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mississippi Silverside",1,53
"638",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,31
"639",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,37
"640",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,40
"641",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Threespine Stickleback",1,36
"642",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mississippi Silverside",1,65
"643",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mississippi Silverside",1,66
"644",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Threespine Stickleback",1,55
"645",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Threespine Stickleback",1,22
"646",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Threespine Stickleback",1,50
"647",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,30
"648",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mississippi Silverside",1,67
"649",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,28
"650",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mississippi Silverside",1,60
"651",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,30
"652",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mississippi Silverside",1,56
"653",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mississippi Silverside",1,47
"654",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Threespine Stickleback",1,45
"655",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Threespine Stickleback",1,20
"656",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mississippi Silverside",1,72
"657",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mississippi Silverside",1,66
"658",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mosquitofish",1,24
"659",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mississippi Silverside",1,60
"660",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Threespine Stickleback",1,61
"661",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mosquitofish",1,27
"662",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,42
"663",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,30
"664",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mississippi Silverside",1,58
"665",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,38
"666",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,38
"667",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Threespine Stickleback",1,44
"668",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mississippi Silverside",1,54
"669",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,35
"670",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Mississippi Silverside",1,58
"671",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Tule Perch",1,129
"672",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,32
"673",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,27
"674",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,32
"675",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Killifish spp.",1,43
"676",8056,13458,"BEASEI02-BRAD-09MAY2023","10:05","",NA,38.186072,NA,121.921442,NA,0.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",90,"Bradmoor Island",2023-05-09," gps 5; accuracy 2m. not paired. tule perch very gravid; started giving birth as it was released. lots of fil alg","Threespine Stickleback",1,42
"677",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Siberian Prawn",9,NA
"678",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",199,NA
"679",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Threadfin Shad",1,56
"680",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",1,78
"681",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",1,45
"682",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",1,46
"683",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",1,93
"684",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",1,90
"685",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",1,96
"686",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",1,77
"687",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Threadfin Shad",1,62
"688",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",1,66
"689",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Threadfin Shad",1,62
"690",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",1,83
"691",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",1,50
"692",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",1,82
"693",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",1,63
"694",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Threadfin Shad",1,80
"695",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Threadfin Shad",1,74
"696",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Threadfin Shad",1,62
"697",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Threadfin Shad",1,78
"698",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Threadfin Shad",1,69
"699",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Common Carp",1,213
"700",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Splittail",1,103
"701",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",1,93
"702",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Threadfin Shad",1,76
"703",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",1,94
"704",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",1,87
"705",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",1,66
"706",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Threadfin Shad",1,65
"707",8370,13811,"BEASEI02-BRAD-16NOV2023","09:46","",NA,38.185791,NA,121.921272,NA,0.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Crew Members",15,15,NA,"BEASEI",78.75,"Bradmoor Island",2023-11-16," gps from phone. depth from handheld","Mississippi Silverside",1,36
