"EventID","OrganismCode","ForkLength","TotalLength","Weight","Sex","Expression","MarkCode","RaceByLength","StageCode","Dead","CWTSample","GeneticSample","FishGenID","Count","Plus Count","FishIDComments","SampleID","PlusCount","OrganismID"
10301,"LP",58,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_LP","FALSE","2023_LP64"
10301,"BKS",54,NA,NA,NA,NA,NA,NA,NA,"Yes",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BKS","FALSE","2023_BKS33"
10301,"BKS",25,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BKS","FALSE","2023_BKS34"
10301,"BKS",26,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BKS","FALSE","2023_BKS35"
10301,"BKS",52,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BKS","FALSE","2023_BKS36"
10301,"BKS",64,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BKS","FALSE","2023_BKS37"
10301,"BKS",54,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BKS","FALSE","2023_BKS38"
10301,"TP",85,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_TP","FALSE","2023_TP1"
10301,"BKS",43,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BKS","FALSE","2023_BKS39"
10301,"BGS",25,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BGS","FALSE","2023_BGS26"
10301,"BKS",27,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BKS","FALSE","2023_BKS40"
10301,"BKS",26,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BKS","FALSE","2023_BKS41"
10301,"BKS",25,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BKS","FALSE","2023_BKS42"
10301,"BKS",59,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BKS","FALSE","2023_BKS43"
10301,"SHR",36,NA,NA,NA,"EGGS",NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR44"
10301,"BKS",26,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BKS","FALSE","2023_BKS44"
10301,"TFS",35,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_TFS","FALSE","2023_TFS73"
10301,"BGS",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,3,TRUE,NA,"20230719_1100_BL1_BGS",NA,NA
10301,"BGS",28,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BGS","FALSE","2023_BGS28"
10301,"BGS",28,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BGS","FALSE","2023_BGS29"
10301,"BGS",28,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BGS","FALSE","2023_BGS30"
10301,"BGS",28,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BGS","FALSE","2023_BGS31"
10301,"BKS",26,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BKS","FALSE","2023_BKS45"
10301,"HCH",43,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_HCH","FALSE","2023_HCH137"
10301,"BGS",28,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BGS","FALSE","2023_BGS32"
10301,"MSS",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,67,TRUE,NA,"20230719_1100_BL1_MSS",NA,NA
10301,"HCH",53,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_HCH","FALSE","2023_HCH138"
10301,"HCH",50,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_HCH","FALSE","2023_HCH139"
10301,"HCH",32,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_HCH","FALSE","2023_HCH140"
10301,"HCH",42,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_HCH","FALSE","2023_HCH141"
10301,"HCH",53,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_HCH","FALSE","2023_HCH142"
10301,"HCH",57,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_HCH","FALSE","2023_HCH143"
10301,"HCH",55,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_HCH","FALSE","2023_HCH144"
10301,"MSS",36,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS130"
10301,"HCH",51,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_HCH","FALSE","2023_HCH145"
10301,"MSS",40,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS131"
10301,"SASU",89,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SASU","FALSE","2023_SASU1"
10301,"SASU",86,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SASU","FALSE","2023_SASU2"
10301,"SASU",60,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SASU","FALSE","2023_SASU3"
10301,"LMB",55,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_LMB","FALSE","2023_LMB34"
10301,"LMB",32,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_LMB","FALSE","2023_LMB35"
10301,"LMB",61,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_LMB","FALSE","2023_LMB36"
10301,"LMB",65,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_LMB","FALSE","2023_LMB37"
10301,"LMB",62,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_LMB","FALSE","2023_LMB38"
10301,"LMB",52,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_LMB","FALSE","2023_LMB39"
10301,"HCH",43,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_HCH","FALSE","2023_HCH146"
10301,"MSS",38,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS132"
10301,"BGS",26,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BGS","FALSE","2023_BGS33"
10301,"BGS",28,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BGS","FALSE","2023_BGS34"
10301,"BGS",29,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BGS","FALSE","2023_BGS35"
10301,"STB",32,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_STB","FALSE","2023_STB3"
10301,"MSS",43,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS133"
10301,"MSS",36,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS134"
10301,"MSS",41,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS135"
10301,"MSS",37,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS136"
10301,"MSS",34,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS137"
10301,"MSS",42,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS138"
10301,"MSS",37,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS139"
10301,"BGS",28,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_BGS","FALSE","2023_BGS36"
10301,"MSS",33,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS140"
10301,"MSS",38,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS141"
10301,"MSS",34,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS142"
10301,"MSS",42,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS143"
10301,"MSS",31,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS144"
10301,"MSS",33,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS145"
10301,"MSS",31,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS146"
10301,"MSS",33,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS147"
10301,"MSS",37,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS148"
10301,"MSS",37,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_MSS","FALSE","2023_MSS149"
10301,"SHR",34,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR45"
10301,"SHR",28,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR46"
10301,"SHR",38,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR47"
10301,"SHR",53,NA,NA,NA,"EGGS",NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR48"
10301,"SHR",42,NA,NA,NA,"EGGS",NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR49"
10301,"SHR",40,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR50"
10301,"SHR",34,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR51"
10301,"SHR",31,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR52"
10301,"LP",57,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_LP","FALSE","2023_LP65"
10301,"LMB",42,NA,NA,NA,NA,NA,NA,NA,"Yes",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_LMB","FALSE","2023_LMB40"
10301,"SHR",40,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR53"
10301,"GSN",52,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_GSN","FALSE","2023_GSN26"
10301,"YFG",65,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_YFG","FALSE","2023_YFG1"
10301,"C",27,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_C","FALSE","2023_C4"
10301,"SHR",52,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR54"
10301,"SHR",32,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR55"
10301,"LP",60,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_LP","FALSE","2023_LP66"
10301,"SHR",29,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR56"
10301,"LP",55,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_LP","FALSE","2023_LP67"
10301,"LP",60,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_LP","FALSE","2023_LP68"
10301,"LP",55,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_LP","FALSE","2023_LP69"
10301,"LP",61,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_LP","FALSE","2023_LP70"
10301,"LP",54,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_LP","FALSE","2023_LP71"
10301,"LP",55,NA,NA,NA,NA,NA,NA,NA,"Yes",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_LP","FALSE","2023_LP72"
10301,"SHR",34,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR57"
10301,"SHR",42,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR58"
10301,"SHR",36,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR59"
10301,"SHR",44,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR60"
10301,"SHR",49,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR61"
10301,"SHR",51,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR62"
10301,"SHR",38,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230719_1100_BL1_SHR","FALSE","2023_SHR63"
10313,"MSS",50,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS150"
10313,"HCH",35,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH147"
10313,"HCH",40,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH148"
10313,"HCH",36,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH149"
10313,"HCH",31,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH150"
10313,"HCH",30,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH151"
10313,"HCH",37,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH152"
10313,"HCH",46,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH153"
10313,"HCH",34,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH154"
10313,"MSS",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,478,TRUE,NA,"20230801_0910_BL5_MSS",NA,NA
10313,"MSS",40,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS152"
10313,"MSS",43,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS153"
10313,"MSS",75,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS154"
10313,"MSS",56,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS155"
10313,"MSS",46,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS156"
10313,"MSS",34,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS157"
10313,"MSS",50,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS158"
10313,"MSS",44,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS159"
10313,"MSS",35,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS160"
10313,"MSS",45,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS161"
10313,"MSS",89,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS162"
10313,"MSS",40,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS163"
10313,"MSS",90,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS164"
10313,"MSS",43,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS165"
10313,"MSS",42,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS166"
10313,"MSS",37,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS167"
10313,"MSS",42,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS168"
10313,"MSS",47,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS169"
10313,"HCH",33,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH155"
10313,"MSS",47,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_MSS","FALSE","2023_MSS170"
10313,"HCH",33,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH156"
10313,"KLF",34,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,TRUE,"2023_KLF_047",1,FALSE,NA,"20230801_0910_BL5_KLF","FALSE","2023_KLF1"
10313,"SHR",31,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_SHR","FALSE","2023_SHR64"
10313,"SAPM",169,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_SAPM","FALSE","2023_SAPM3"
10313,"GSN",45,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_GSN","FALSE","2023_GSN27"
10313,"SHRK",26,NA,NA,NA,"EGGS",NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_SHRK","FALSE","2023_SHRK5"
10313,"SHRK",27,NA,NA,NA,"EGGS",NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_SHRK","FALSE","2023_SHRK6"
10313,"SHRK",27,NA,NA,NA,"EGGS",NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_SHRK","FALSE","2023_SHRK7"
10313,"LMB",140,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_LMB","FALSE","2023_LMB41"
10313,"HCH",33,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH157"
10313,"HCH",35,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH158"
10313,"HCH",35,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH159"
10313,"HCH",34,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH160"
10313,"HCH",32,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH161"
10313,"HCH",42,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH162"
10313,"HCH",30,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH163"
10313,"HCH",33,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH164"
10313,"HCH",42,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH165"
10313,"HCH",35,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH166"
10313,"HCH",37,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH167"
10313,"HCH",39,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH168"
10313,"HCH",33,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH169"
10313,"HCH",36,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH170"
10313,"HCH",33,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH171"
10313,"HCH",36,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH172"
10313,"HCH",35,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH173"
10313,"HCH",30,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH174"
10313,"HCH",35,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH175"
10313,"HCH",65,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,FALSE,NA,1,FALSE,NA,"20230801_0910_BL5_HCH","FALSE","2023_HCH176"
